title,text,subject,date,label
俄罗斯防暴警察在圣彼得堡拘留反对派抗议者：路透社目击者,"圣彼得堡（路透社）- 据一位路透社目击者称，俄罗斯防暴警察星期六在圣彼得堡市中心拘留了至少10名反对派抗议者，当时数百名反克里姆林宫活动家正朝该市的主干道前进。

警方此前于周六拘捕了俄罗斯各地的超过100名反对派活动人士，他们参与了支持被监禁的反对派领袖阿列克谢·纳瓦尔尼的一系列抗议活动，以迎接三月份即将举行的总统选举。当局表示，大多数抗议活动未经事先官方批准，因此被视为非法。",worldnews,"October 7, 2017 ",1
"警方表示，对于伦敦博物馆事件是否与恐怖主义有关持开放态度。

（注：原文中“open mind”意为“开明的思想”、“开放的头脑”，在此处可译为“持开放态度”。）",伦敦（路透社）——伦敦警方表示，在汽车撞上自然历史博物馆外行人的事件发生后，他们持开放态度，这与他们之前称该事件与恐怖主义无关的说法相矛盾。伦敦警方的发言人说，反恐官员正在评估这一事件，但尚未就情况得出结论。早些时候，一名发言人告诉路透社，目前还没有将该事件视为与恐怖主义有关的事件。,worldnews,"October 7, 2017 ",1
默克尔、容克讨论加泰罗尼亚危机：欧盟官员,布鲁塞尔（路透社）——德国总理安格拉·默克尔和欧洲委员会主席让-克劳德·容克在电话中讨论了加泰罗尼亚危机，一位欧盟官员周六告诉路透社，这表明对潜在破坏整个欧洲的不安正在加剧。这一通话预示着对下周可能由加泰罗尼亚地区议会宣布独立以及西班牙政府的反应表示新的担忧，这可能加剧西班牙几十年来最严重的政治危机。周五，容克从印度与默克尔进行了交谈，当时他正在参加一次欧盟-印度的峰会。这位欧盟官员说，他们在其他事情上讨论了西班牙的情况，没有透露细节。关于这场危机对西班牙经济的影响以及对欧盟其他国家经济的潜在溢出效应，欧盟首都城市的关注日益增加。欧洲财政部长将于周一和周二在布鲁塞尔举行例会，可能会讨论这一问题，尽管它不在正式议程上。欧盟委员会多次敦促加泰罗尼亚和西班牙领导人找到政治解决方案。欧盟领导人在公开声明中对西班牙首相马里亚诺·拉霍伊的支持与他们对上周西班牙政府使用警察阻止加泰罗尼亚人投票进行独立公投的担忧相结合。周五，西班牙政府首次就上周使用暴力道歉。一些欧盟国家担心加泰罗尼亚独立的言论可能会在其他地区的欧洲引发分离主义情绪。,worldnews,"October 7, 2017 ",1
朝鲜准备远程导弹测试：俄罗斯议员称,"MOSCOW (Reuters) - North Korea is preparing to test a long-range missile which it believes can reach the west coast of the United States, a Russian lawmaker just returned from a visit to Pyongyang was quoted as saying on Friday. Anton Morozov, a member of the Russian lower house of parliament s international affairs committee, and two other Russian lawmakers visited Pyongyang on Oct. 2-6, Russia s RIA news agency reported.  They are preparing for new tests of a long-range missile. They even gave us mathematical calculations that they believe prove that their missile can hit the west coast of the United States,  RIA quoted Morozov as saying.  As far as we understand, they intend to launch one more long-range missile in the near future. And in general, their mood is rather belligerent.  Tensions have risen in recent weeks over North Korea s nuclear weapons and missile programs as Pyongyang has test-fired several missiles and conducted what it said was a test explosion of a hydrogen bomb as it advances toward its goal of developing a nuclear-tipped missile capable of hitting the U.S. mainland. Morozov s comments drove up the price of U.S. Treasury bonds, as investors, worried about the prospect of new North Korean missile tests, moved into assets the market views as a safe haven in times of uncertainty. Reuters was not able to independently verify Morozov s account, and he did not specify which North Korean officials had given him the information about the planned test. In Washington, a U.S. official said that there had been indications that North Korea could be preparing for a missile test on or around Oct. 10, the anniversary of the founding of the ruling Korean Workers Party and a day after the Columbus Day holiday in the United States. The official, speaking on condition of anonymity, did not disclose the type of missile that could be tested and cautioned that North Korea in the past has not staged launches despite indications that it would. A senior CIA analyst, speaking at a conference in Washington this week, said the North Korean government likely would stage some kind of provocation on Oct. 10 but did not elaborate on what form it might take.  There is a clarity of purpose in what (North Korean leader) Kim Jong Un is doing. I don t think he s done,  said Yong Suk Lee, the deputy assistant director of the CIA s Korea Mission Center, which was set up this year.  In fact, I told my own staff (that) October 10th is the Korean Workers Party founding day. That s Tuesday in North Korea, but Monday   the Columbus Day holiday - in the United States. So stand by your phones.  Morozov s delegation had  high-level  meetings in Pyongyang, RIA news agency said, citing the Russian embassy in the North Korean capital. Tensions over North Korea s nuclear program have been running high in recent weeks since Pyongyang staged a series of missile tests, and conducted a text explosion on Sept. 3 of what it said was a hydrogen bomb. There has also been an exchange of tough rhetoric between Pyongyang and Washington. U.S. President Donald Trump threatened to  totally destroy  North Korea if it threatens the United States. North Korean leader Kim Jong Un responded by calling Trump deranged and saying he would pay dearly for his threat. China, North Korea s main ally, has backed sanctions against Pyongyang and on Saturday in response to the Nobel Peace Prize being awarded to the International Campaign to Abolish Nuclear Weapons, said it backed a worldwide ban on nuclear weapons.  China has always supported a complete and total ban on nuclear weapons, but also believes that the goal of achieving nuclear disarmament cannot be achieved overnight and must advance gradually within the existing disarmament mechanism. China is willing to work with all parties to achieve a nuclear-weapon-free world,  said China s foreign ministry. Morozov is a member of the LDPR, a right-wing populist party. It casts itself as an opposition party, but hews close to the Kremlin line on matters of international affairs. Describing meetings with North Korean officials, Morozov said they  displayed serious determination and bellicose rhetoric,  RIA reported.  The situation, of course, demands the swiftest intervention of all interested states, particularly those represented in the region, in order to prevent wide-scale military action,  the agency quoted him as saying. Russia has closer relations with Pyongyang than many other world powers, linked in part to Kim Il Sung, the founder of North Korea and the current leader s grand-father, having lived for a time in the Soviet Union. Russian President Vladimir Putin has joined other world powers in condemning North Korea s weapons program, but has taken a softer line than Western governments. Putin has said that Pyongyang will not be cowed into giving up its weapons program. He has accused Washington of trying to effect regime change in North Korea, and predicted that would unleash chaos. U.S. Treasury prices surged on the report of a possible new missile test, pulling yields lower, as investors cut risk out of their portfolios and sought the safety of Treasuries. Treasury prices move inversely to their yields. Benchmark 10 year U.S. Treasury yields fell from the session high 2.40 percent mark US10YT=TWEB to 2.35 percent around midday (1600 GMT) in New York.  It has just been risk-off buying into the long (Columbus Day) weekend ... You look at the charts, it has really been a one-way trade of lower yields,  said Justin Lederer, Treasury analyst at Cantor Fitzgerald in New York. ",worldnews,"October 6, 2017 ",1
丹麦潜水员发现失踪瑞典记者的身体部位,"哥本哈根（路透社）——丹麦警方周六表示，潜水员在发明家自制的潜艇上神秘死亡的瑞典记者金·沃尔的头和腿被发现。彼得·马德森因杀害该瑞典记者被起诉，该记者于8月10日与他一起乘坐他的潜艇旅行后失踪。他否认了指控。马德森是一名丹麦人，在他制造的潜艇沉没后被救起。他的律师贝蒂娜·霍尔登·恩马克告诉路透社，她被告知了这一进展，但还没有收到任何材料或文件，拒绝进一步评论。警方后来确认，8月份冲刷到哥本哈根海岸的无头女性躯干是沃尔的，但没有确定死因。马德森说，沃尔是在他的潜艇内被沉重的舱盖击中而意外身亡的。周六，哥本哈根的一位警察发言人告诉记者，沃尔的颅骨没有骨折。周五，一些金属块压住的包里有一把刀和一些沃尔的衣服，在科格湾由协助警方的丹麦海军潜水员发现。警方发言人詹斯·莫勒·延森周六对记者说，这些身体部位将进一步调查以试图确定死亡原因。他说，马德森和他的律师们还没有时间对新证据作出反应。本周早些时候，一位警察检察官称，警官们在彼得·马德森运营的一个实验室中发现了一些图像，我们假定这些图像是真的，显示女人被窒息和斩首的画面。马德森说，警方搜查的电脑不是他的，而是实验室里的每个人都使用的。

",worldnews,"October 7, 2017 ",1
伦敦博物馆称外面发生严重事件，正在与警方合作,伦敦（路透社）——伦敦自然历史博物馆星期六表示，外面发生了一起严重事件，正在与警方合作。一位博物馆发言人告诉路透社，不允许任何人进入大楼，人们正通过另一个出口被放出来。,worldnews,"October 7, 2017 ",1
瑞士警方表示，持刀寻求庇护者被警察击毙,苏黎世（路透社）——瑞士警方在星期六射杀了一名来自斯里兰卡的38岁难民，因为他用刀攻击了两名寻求庇护者。执法部门官员说。瑞士意大利语区提契诺州的布里萨戈镇的警察说，他们在午夜后接到一个关于冲突的报告后被召到难民营。警官们说他们把两名寻求庇护者带进了大楼，在那里他们被一名挥舞着两把刀的男人袭击了。为了保障在场所有人的安全，一名州警察开枪击中了这名攻击者，导致他严重受伤，提契诺警方在一份声明中说。尽管进行了急救，但该男子在现场死亡，警方表示。,worldnews,"October 7, 2017 ",1
"土耳其部长表示将与德国改善关系

（注：由于原文中“will”是助动词，在英文中通常不直接翻译成中文中的“会”，而是根据上下文语境选择合适的表达方式。这里选择了“将与……改善关系”作为更符合中文语法的表达。）",柏林（路透社）- 土耳其外交部长梅尔维特·恰武什奥卢星期六表示，在北约盟友之间就一系列问题相互指责数月后，他将为与德国的关系正常化而努力。土耳其总统雷杰普·塔伊普·埃尔多安去年发动对反对派的打击后，已经紧张的关系变得更糟。德国还抗议拘留德国公民的政治指控，并提出了是否应该继续与土耳其进行欧盟入盟谈判的问题。卡武什奥卢以不寻常的和解语气告诉《明镜周刊》双周杂志，两国之间没有理由有问题。“如果你向我们迈出一步，我们将向你迈出两步，”他说道。“当被问及是否相信关系会恢复正常时，卡武什奥卢说：“是的。我愿意为此做出努力。”今年早些时候，埃尔多安和一些政治盟友把德国比作纳粹时代，因为一些地方当局阻止了土耳其部长们在这里竞选一项赋予总统广泛新权力的公投。德国官员引用了安全关切。卡武什奥卢说，纳粹的比较是对德国敌意的某种回应，补充说德国必须学会尊重土耳其。德国副外长迈克尔·罗思告诉《世界报》周日版，柏林准备会谈，并表示希望“我们很快能再次靠近”。然而，他表示，当无辜的德国人被关押时，德国不会保持沉默。“我们必须找到解决办法，”他说道。9月24日举行的选举中，保守派总理安格拉·默克尔赢得了第四个任期，但遭受了极右翼的重创。她似乎打算尝试与自由民主党（FDP）和绿党组成联合政府。一个可能的候任外交部长是Cem Özdemir，他是绿党的共同领导人，有土耳其血统，一直对埃尔多安持批评态度。卡武什奥卢告诉《明镜周刊》：“无论谁作为外交部长来到土耳其，都会得到同样的尊重，就像他对待我们一样。”,worldnews,"October 7, 2017 ",1
"美国驻沙特阿拉伯大使馆警告公民，在吉达未遂袭击事件未经证实报告后

请注意，由于我无法访问外部数据库或互联网资源，我无法确认该新闻的真实性。如果您需要有关此事件的最新信息，建议您查阅可靠的新闻来源或联系美国大使馆以获取更多信息。","利雅得（路透社）- 美国驻沙特阿拉伯大使馆警告美国公民在周六注意吉达和平宫周边地区的情况，因为社交媒体上有关于该地发生袭击的报告。

有数起未经证实的报告称，安全部队挫败了国王宫殿附近的袭击，导致袭击者和几名警卫死亡。 沙特政府尚未就此事发表官方声明。",worldnews,"October 7, 2017 ",1
波兰执政党和总统表示更接近就法院改革达成协议,华沙（路透社）- 波兰执政党PiS和总统安杰伊·杜达表示，他们更接近就改革司法体系达成妥协，这是一个曾一度亲密的政治盟友之间分裂的问题，也令欧盟感到担忧。7月，在2015年总统选举中由PiS支持当选的杜达总统意外否决了执政党的司法改革提案，这引发了全国抗议，并引起了波兰西方盟国对法院政治化的警告。这一否决引发了对PiS是否会履行对其下一届总统选举的支持的质疑。9月，总统提出了反提案，仍设想更大的政治控制权将掌握在总统手中，而不是由司法部长和国会行使。来自PiS和反对党派的两名立法者批评了总统的提议，但自那时起，杜达和PiS领导人雅罗斯瓦夫·卡钦斯基已经会面讨论改革，努力达成妥协。在最近一次于周五结束的会议后，双方代表均表示妥协即将到来。法西斯主义在司法改革方面做出了巨大的让步。（...）我认为我们接近达成协议，”一位PiS女发言人告诉广播电台。她补充说，PiS同意杜达提出的议会需要三分之二多数票才能任命新的大法官以及减少司法部长对法院的影响的建议。据国家通讯社PAP报道，杜达的首席助理Krzysztof Szczerski称与卡钦斯基的会面是“朝着实现共同、妥协版本的司法改革迈进的一步，该版本界定了总统最近提交给议会的法案的范围”。,worldnews,"October 7, 2017 ",1
