title,text,subject,date,label
在巴基斯坦西南部发现15名被劫持者身上有弹孔,"QUETTA, Pakistan（路透社）——巴基斯坦警方周三在伊朗边境附近发现15具被子弹射穿的绑架受害者尸体，这是非法将工人运往欧洲的人贩子偏爱的路线。这些尸体被遗弃在俾路支省布卢达地区的一个山区，距离该省首府奎达南部600公里（370英里）。地方专员巴希尔·艾哈迈德·邦加扎伊告诉路透社说，尸体上的文件和其他物品表明他们是非法前往伊朗的。人蛇贸易是巴基斯坦和其他南亚贫穷国家的大生意。在边境地区有工人的死亡案例，有时是在公路或海上旅行期间死亡的。邦加扎伊说，不清楚是什么促使了这起杀人案。他说，所有15人都来自巴基斯坦东部省份旁遮普省。“我们正在联系他们的家人，”他说。一名警察官员表示，据报告，这15人于周二被绑架。尚无人声称对此负责。饱受暴力困扰的俾路支省也与阿富汗接壤，长期以来一直是寻求更多区域资源资源的分离主义团体和与基地组织、塔利班和伊斯兰国有关联的伊斯兰教极端分子的大本营。暴力行为已引起人们对安全问题的担忧，因为价值570亿美元的中巴经济走廊项目——一个从中国西部到巴基斯坦南部瓜达尔深水港的计划中的交通和能源连接——的安全问题令人担忧。",worldnews,"November 15, 2017 ",1
肯尼亚法院在寻求取消选举的案件中对选票统计结果给予访问权限,NAIROBI（路透社）- 肯尼亚选举委员会必须向挑战总统乌胡鲁·肯雅塔上个月赢得大选胜利的政党提供选举结果，这是最高法院星期三作出的裁决。法官们说，原始选票计数表和选民登记册副本必须立即提供给申请人，他们包括一名前国会议员和两名人权活动家。他们拒绝要求访问用于计票的电子设备。法律挑战是在法庭宣布肯雅塔八月份的胜利无效并下令重新举行选举之后提出的，这在非洲是前所未有的举动。目前的程序可能是对第二次选举进行法律审查的最后机会，该次选举于10月26日举行。旷日持久的政治危机引起了人们对这个东非国家稳定性的担忧，它是贸易、外交和安全事务的地区枢纽。法院的时间很紧。它必须在11月20日前就这两项请愿作出裁决。如果选举结果得到确认，肯雅塔将于11月28日宣誓就职。首席大法官大卫·马拉加告诉申请人，他们必须在周四下午提交一份关于其发现的报告。在星期三做出裁决后，申请人的律师开始陈述他们的案件，认为由于选举委员会在上一次投票被宣布无效后没有举行新的提名，因此这次投票的结果是无效的，等等。前议员哈伦·姆瓦乌的律师本杰明·穆西基说：“我们的立场是你不能在没有新一轮提名的情况下举行新的总统选举。”为两名活动人士朱莉·索韦托辩护的律师也争论说，投票率仅为39%，因为反对派领袖拉伊拉·奥丁加抵制了选举，这需要法院考虑选举是否符合宪法的精神和意图。索韦托还提到了投票前的暴力事件。然而，最高法院的程序可能无法修复今年延长选举季节造成的裂痕。研究公司Ipsos发布的一项民意调查发现，80%的肯尼亚人认为这个国家正在走向错误的方向。该国前途的悲观情绪达到了历史新高——比今年早些时候发生的干旱和粮食短缺以及2015年持续不断的教师罢工时都要高。人权组织表示，至少有66人在选举暴力中丧生，其中大部分是被警察镇压反对派支持者时杀死的。竞选活动也扰乱了东非最富裕的经济体。政府将其对2017年经济增长率的预测下调至5.5%，部分原因是政治不确定性。最高法院是根据2010年宪法成立的，此前三年发生了一场暴力的政治危机。2007年一场有争议的大选中发生了大约1200人死亡的民族冲突。不过，分析人士称，肯尼亚法院的行动可能会使其他非洲司法机构受到鼓舞。本月，利比里亚最高法院暂停了总统第二轮投票，直到选举委员会调查第一轮投票中的欺诈指控为止。,worldnews,"November 15, 2017 ",1
哈里里在推特上重申他将返回黎巴嫩,贝鲁特（路透社）- 撤职于11月4日从沙特阿拉伯辞职的黎巴嫩总理萨阿德·哈里里周三重申他将返回黎巴嫩。“我想重复并确认，我一切都好，我将如我所承诺的那样，在上帝保佑下回到亲爱的黎巴嫩。”他在推特上写道。,worldnews,"November 15, 2017 ",1
事实框：津巴布韦第一夫人格蕾丝·穆加贝的“G40”派关键人物,"HARARE (Reuters) - Following are key figures in Zimbabwe First Lady Grace Mugabe s  G40  political faction, the target of an overnight coup by the military. The whereabouts of all of them are unknown, although sources in Harare have said some are in detention.  GRACE MUGABE - Mugabe s 52-year-old wife rose from political obscurity to the top ranks of the ruling ZANU-PF party and, after the purge a week ago of Vice-President Emmerson Mnangagwa, became the front-runner to succeed her husband. JONATHAN MOYO - A slick propagandist and former information minister, Moyo was G40 s brains and mouthpiece who never shied away from an acerbic comment or Tweet about his rivals. His Twitter feed has been uncharacteristically silent since the coup. SAVIOR KASUKUWERE - A bruising former ZANU-PF Youth minister nicknamed  Tyson , Kasukuwere ran Mugabe s attempts to  indigenise  the economy, essentially forcing foreign investors to surrender large stakes in their businesses to locals. IGNATIUS CHOMBO - A former University lecturer and Mugabe s homeboy, Chombo was promoted in an October cabinet reshuffle from the interior ministry to the finance portfolio, just as a severe domestic currency shortage tipped over into full-blown financial collapse. AUGUSTINE CHIHURI - As Commissioner General of the police, Chihuri was accused by rights groups of presiding over vicious crackdowns on dissent and popular protest in the last 18 months. KUDZAI CHIPANGA - The 35-year-old youth leader ingratiated himself to Mugabe and Grace and organized nationwide youth rallies that Grace Mugabe used to attack Mnangagwa and his allies. ",worldnews,"November 15, 2017 ",1
"津巴布韦的穆加贝告诉祖马他被迫待在家里，但情况良好：南非总统府

（请注意，由于图片模糊无法识别出具体文字内容，以上内容仅供参考）",约翰内斯堡（路透社）——南非总统雅各布·祖马于周三与津巴布韦总统罗伯特·穆加贝进行了交谈，穆加贝告诉祖马他只能待在家里，但他很好，南非总统办公室在一份声明中称。该办公室补充说，作为南部非洲发展共同体主席，祖马正在派遣特使前往津巴布韦会见穆加贝和津巴布韦国防军，后者已经接管了哈拉雷的政权。,worldnews,"November 15, 2017 ",1
"菲律宾总统杜特尔特在马拉维战役的关键时刻赞扬了中国提供的帮助。

**翻译：**

菲律宾总统杜特尔特在马拉维战役的关键时刻赞扬了中国提供的帮助。","马尼拉（路透社）——菲律宾总统罗德里戈·杜特尔特周三盛赞来访的中国总理李克强在结束与伊斯兰教极端分子五个月的战争中所发挥的关键作用。杜特尔特称中国提供了他所说的那支步枪，这支步枪于10月16日击毙了伊斯兰国的区域负责人伊斯尼尔森·哈皮隆，并表示他将把武器作为感激之情赠予中国。

“我要把步枪还给你们，让中国人民知道，这是关键性的，是关键帮助的象征，”杜特尔特对李克强说，后者是十年来首位访问菲律宾的中国总理。然而，人们对于是否真的是一支中国狙击步枪击毙了哈皮隆表示怀疑，并且不确定军方是否使用了北京自六月以来捐赠的6100支枪。菲律宾国防部长最近表示，这些武器都给了警察。哈皮隆是由第八侦察兵公司击毙的。侦察兵书籍，一个侦察兵军官的Facebook页面，详细记录了行动过程并称击毙哈皮隆的那一枪来自安装在装甲车上的枪。该单位的成员也告诉媒体，那一枪来自于远程控制的固定武器。这种武器通常是50口径机枪。“你们给我们的武器，缩短了那里的军事战斗时间，”杜特尔特说。上周五，他对俄罗斯总统弗拉基米尔·普京说了类似的话。他说俄罗斯通过向菲律宾士兵提供武器来帮助他们击毙马拉维的激进狙击手，从而“扭转了局势，缩短了战争”。俄罗斯武器实际上是在军事行动结束两天后交付的。这场冲突是二战以来菲律宾最大、最持久的战斗。超过1000人，其中大部分是叛乱武装人员，死亡，353000人被迫流离失所。杜特尔特告诉李克强，中国的援助在我们最需要的时候到来，当时没有人帮助我们。他的话可能会让美国和澳大利亚不满，这两个国家从一开始就为菲律宾军队提供技术支持，包括用于定位激进分子位置的监视飞机。李克强表示中国将为马拉维重建提供1.5亿人民币（2700万美元）。他赞扬杜特尔特去年搁置与中国之间的长期争端，并访问北京，他说这次访问是一次“破冰之旅”。菲律宾安全分析师雷纳托·德卡斯特罗说，杜特尔特提供给李克强的信息不准确，但符合他全面安抚中国的政策。“我真的很惊讶，我不知道这是奉承还是彻头彻尾的谎言，”他在新闻频道ANC上说。",worldnews,"November 15, 2017 ",1
"柬埔寨反对党放弃希望逃脱禁令

（注：由于图片模糊无法识别具体文字）",金边（路透社）——柬埔寨主要反对党已放弃希望，避免在最高法院于周四就政府提起诉讼作出裁决时被禁止。一位高级领导人说，该政府要求禁止柬埔寨救国党（CNRP）后，逮捕了该党领袖凯姆·索哈（Kem Sokha），并指控他叛国，称其与美国合谋企图夺取东南亚国家的政权。洪森的反对者表示，这些指控是政治动机，目的是消除凯姆·索哈明年选举中的竞争者，以便这位目前担任世界最长任期总理的强人能够延长他在位超过32年的统治。最高法院院长迪斯蒙德·穆恩图（Dith Munty）是执政的柬埔寨人民党（CPP）常设委员会成员，也是洪森长期效忠的人。凯姆·索哈的副手、上个月因担心被捕而逃往国外的穆苏查（Mu Sochua）说：“CNRP无论如何都无法逃脱解散的命运。”她说：“11月16日将是柬埔寨真正民主的终结。”她补充说，执政党将面临国内谴责和国际制裁的可能性。自1985年以来，前红色高棉指挥官洪森通过恐吓和分化敌人以及偶尔导致竞争对手的政治禁令的法律程序来维持权力。明年选举可能成为对洪森领导的最大挑战，因为他的对手们团结在柬埔寨救国党的旗帜下。前柬埔寨救国党领袖萨姆·莱西（Sam Rainsy）于2015年逃离法国以逃避诽谤罪入狱，周三宣布重返该党。他曾于今年2月因担心加入该党会导致其被禁止而退出。这位反对洪森的老对手说，该党将被解散，因此他的重新加入无关紧要。一位政府官员说，萨姆·雷尼的回归只会为解散该党提供进一步的正当理由。“他没有成熟。他没有政治哲学和教义，只有愤怒和仇恨，”内政部国务秘书胡万纳克（Huy Vannak）告诉路透社记者。他还指出，CNRP没有在法庭上为其立场辩护。该党律师山·索孔（Sam Sokong）说，这毫无意义，因为案件是出于政治动机。西方国家谴责政府对反对派、人权组织和独立媒体的镇压，并呼吁释放凯姆·索哈，以便举行可信的明年选举。美国总统唐纳德·特朗普的高级亚洲顾问周二向柬埔寨政府表达了“强烈关注”，指责其对凯姆·索哈的拘留和对公民社会和新闻自由的限制。洪森对西方批评不屑一顾，尽管本周他也赞扬了特朗普，并敦促他约束对其持批评态度的下级。洪森与中国也越来越亲近，中国是柬埔寨最大的援助国。反对凯姆·索哈的主要证据来自2013年的一段视频，视频中他谈论了在美国的帮助下掌权的计划。他说自己在谈论民主政治。柬埔寨首都金边周三平静。但金属屏障设置在装饰华丽的最高法院外，警方被告知要警惕骚乱。首都不愿对判决或可能的裁决发表意见。出租车司机库孟莱（Kou Menglay）说：“由法院决定。我们不能做任何事情。”,worldnews,"November 15, 2017 ",1
"俄罗斯拉夫罗夫称加泰罗尼亚干预指控是歇斯底里：Ifax

请注意，由于您提供的原文中“Lavrov”和“hysteria”这两个词没有上下文信息，我无法确定它们的确切含义。如果您能提供更多的背景信息或上下文，我会更好地回答您的问题。",莫斯科（路透社）- 据国际文传电讯社报道，俄罗斯外交部长谢尔盖·拉夫罗夫周三驳斥了有关莫斯科煽动西班牙加泰罗尼亚地区分离情绪的说法，称其为歇斯底里。西班牙部长们周一表示，他们认为俄罗斯境内的团体利用在线社交媒体大力宣传加泰罗尼亚独立公投，试图 destabilize 西班牙。,worldnews,"November 15, 2017 ",1
俄罗斯推特账号在欧盟公投前推广脱欧：泰晤士报,伦敦（路透社）——据《泰晤士报》周三报道，俄罗斯推特账号在去年脱欧公投前两天几乎发布了45000条关于脱欧的消息，试图在投票期间制造不和，决定是否离开欧盟。 《泰晤士报》引用了斯旺西大学和加州伯克利大学数据科学家即将发表的研究成果，称其显示俄罗斯账户在6月23日投票前的几天里发推文讨论脱欧问题。《泰晤士报》表示，该报看到的推文大多数鼓励人们投票支持脱欧，尽管有一些倡导留在欧盟。它援引论文作者之一Tho Pham的话说：“主要结论是故意使用了机器人，并且产生了影响。” 研究追踪了156252个提到#Brexit的俄罗斯账户，包括一个名为Svetal1972的账户，它在6月20日至24日期间发了92条推文，其中一条呼吁英国“让6月23日成为我们的独立日”。 该报告称，许多信息似乎来自被称为机器人的自动账户或从有部分人类参与的自动化程度很高的cyborg账户发出。 在2016年6月23日的全民公投中，1740万张选票，即所投选票的51.9%支持离开欧盟，而1610万张选票，即所投选票的48.1%支持留下。俄罗斯多次否认干预脱欧。俄罗斯官员表示，西方正在围绕莫斯科涉嫌参与美国总统选举和脱欧一事煽动反俄情绪。在英国，一个议会委员会已致信Facebook的马克·扎克伯格，要求他提供有关与俄罗斯有关的Facebook账户在欧盟公投和2017年全国选举期间的任何付费活动的信息。 英国首相特蕾莎·梅周一指责俄罗斯干预选举，并表示政府将继续致力于保护欧洲脱离脱欧后的情况。“我们将采取必要的行动来应对俄罗斯的活动，”她说。,worldnews,"November 15, 2017 ",1
克里姆林宫：关于“外国代理人”媒体的法律是我们的回应美国措施,"莫斯科（路透社）——俄罗斯总统新闻秘书德米特里·佩斯科夫周三表示，一项允许莫斯科指定外国媒体为“外国代理人”的草案给俄罗斯提供了工具，以回应华盛顿对在美国运营的俄罗斯媒体的限制。他说，由于议会下议院周三在第二次阅读中批准了该草案，但并未明确如何在实际中使用它，因此现在说这项法律有多严厉还为时过早。

",worldnews,"November 15, 2017 ",1
