title,text,subject,date,label
伦敦动物园在火灾中杀死土狼和猫鼬后重新开放,"伦敦（路透社）——在一场火灾导致一只土狼和可能还有四只狐獴死亡，并使工作人员吸入烟雾后，伦敦动物园于周日重新开放。据动物园称，初步尸检显示，名叫米莎的土狼很可能是在睡觉时因吸入烟雾而死亡的，失踪的四只狐獴被认为已经死亡。

我们在自然地感到悲痛的同时，对消防队迅速应对情况并将火势控制住表示深深的感激。ZSL伦敦动物园在周日的声明中表示，在与昨天参加现场灭火工作的消防专家协商后，我们能够安全地今天开放动物园。

这场火灾发生在周六格林尼治时间早上6点前不久，位于伦敦市中心摄政公园内的动物冒险区，随后蔓延至该地点的一家商店和咖啡馆。这家始于1826年的动物园表示，目前还不宜推测起火原因。",worldnews,"December 24, 2017 ",1
"土耳其希望从叙利亚大马士革郊区的东部郊区（Ghouta）接来伤员进行治疗。

请注意，由于我无法直接访问外部信息源，因此无法确认该新闻的真实性或其细节是否正确。如果您需要有关此主题的最新和最可靠的信息，建议您查阅来自信誉良好的新闻机构的报道。",伊斯坦布尔（路透社）- 土耳其总统雷杰普·塔伊普·埃尔多安周日表示，土耳其正在与俄罗斯合作，疏散被围困的大马士革东部郊区东古塔约500人。埃尔多安在前往苏丹进行正式访问之前说，大约有500人需要紧急人道主义援助，其中包括170名儿童和妇女。他说，他已就此事与俄罗斯同行弗拉基米尔·普京进行了讨论。安卡拉的目标是将需要帮助的人带到土耳其进行治疗和护理。埃尔多安说，俄罗斯和土耳其的总参谋长将讨论包括土耳其红十字会和国土灾害和应急组织（AFAD）在内的行动步骤。11月，联合国叙利亚人权顾问称东古塔的情况是人道主义紧急情况。,worldnews,"December 24, 2017 ",1
埃及外长将在尼罗河大坝谈判停滞后前往埃塞俄比亚,开罗（路透社）- 埃及外交部长萨迈赫·舒克里将于下周访问亚的斯亚贝巴，与埃塞俄比亚同行举行会谈，旨在结束围绕尼罗河上数十亿美元水坝项目的僵局。这场争端还涉及苏丹，其焦点是控制从维多利亚湖延伸到地中海的尼罗河水域，全长6695公里（4184英里），是这三个国家的经济命脉。开罗表示，这座大坝威胁着数千年来滋养埃及农业和经济的供水。埃塞俄比亚表示，它希望这座大坝将成为非洲最大的电力出口国，对埃及不会有重大影响。它指责开罗利用政治影响力阻止资金支持其他埃塞俄比亚电力项目。埃及、苏丹和埃塞俄比亚的代表于11月在开罗会面，批准了一家法国公司进行的一项研究，该研究被委托评估大坝的环境和经济影响。但谈判陷入僵局，因为他们未能就初步报告达成一致，双方都指责对方阻碍了进展。苏丹灌溉部长穆塔兹·穆萨说，埃及不愿意接受喀土穆和亚的斯亚贝巴提出的报告修正案。穆萨在11月说，苏丹和埃塞俄比亚对几个问题表示担忧，特别是关于研究的基线，即从哪个基线开始衡量大坝的影响。另一个争议点是埃塞俄比亚是否计划在完成水流谈判之前完成建设。 “很明显他们不想迅速得出结论。我们认为他们可能希望在继续讨论的同时开始填埋大坝并完成建设，”阿拉伯水务委员会主席兼前埃及灌溉部长马哈茂德·阿布·泽德说。他说这将违反所有三个国家在喀土穆签署的协议，旨在确保外交合作并遏制资源冲突的恐惧。开罗担心由意大利最大建筑公司Salini Impregilo SpA建造的6000兆瓦的大坝将在明年完工，这会减少它依赖的饮用水和灌溉用水流量。埃及官员称，保护该国尼罗河水的配额是国家安全的重中之重。“没有人能触动埃及的水……这意味着生死攸关。”总统阿卜杜勒·法塔赫·塞西上月说。,worldnews,"December 24, 2017 ",1
过去三年中中国关闭了13000多个网站,"BEIJING (Reuters) - China has closed more than 13,000 websites since the beginning of 2015 for breaking the law or other rules and the vast majority of people support government efforts to clean up cyberspace, state news agency Xinhua said on Sunday. The government has stepped up already tight controls over the internet since President Xi Jinping took power five years ago, in what critics say is an effort to restrict freedom of speech and prevent criticism of the ruling Communist Party. The government says all countries regulate the internet, and its rules are aimed at ensuring national security and social stability and preventing the spread of pornography and violent content. A report to the on-going session of the standing committee of China s largely rubber stamp parliament said the authorities had targeted pornography and violence in their sweeps of websites, blogs and social media accounts, Xinhua said. As well as the 13,000 websites shut down, almost 10 million accounts had also been closed by websites, it added. It did not give details but the accounts were likely on social media platforms.  Internet security concerns the party s long-term hold on power, the country s long-term peace and stability, socio-economic development and the people s personal interests,  Xinhua said. More than 90 percent of people surveyed supported government efforts to manage the internet, with 63.5 percent of them believing that in recent years there has been an obvious reduction in harmful online content, it added.  These moves have a powerful deterrent effect,  Wang Shengjun, vice chairman of parliament s standing committee, told legislators, according to Xinhua. Authorities including the Cyberspace Administration of China have summoned more than 2,200 websites operators for talks during the same period, he said. Separately, Xinhua said that over the past five years, more than 10 million people who refused to register using their real names had internet or other telecoms accounts suspended. China ushered in a tough cyber security law in June, following years of fierce debate around the controversial legislation that many foreign business groups fear will hit their ability to operate in the country. China maintains a strict censorship regime, banning access to many foreign news outlets, search engines and social media including Google (GOOGL.O) and Facebook (FB.O). ",worldnews,"December 24, 2017 ",1
土耳其通过紧急状态法令解雇了2700多人。,"伊斯坦布尔（路透社）- 土耳其周日表示，包括士兵、教师和部属人员在内的公共机构中有2756人因与恐怖组织有关联而被解雇。根据官方公报公布的一项法令，被解雇的人员被发现是或与反对国家安全的恐怖团体、结构和实体有关。

自去年7月未遂政变以来，约有50000人被捕，约15万人被解雇或停职，其中包括士兵、警察、教师和公务员，他们涉嫌与美国牧师法图拉·居伦的运动有联系。政府指责居伦策划了未遂政变。自1999年以来一直生活在宾夕法尼亚州的自我流放中的居伦否认了这一指控并谴责了政变。人权组织和一些西方盟友担心，土耳其总统雷杰普·塔伊普·埃尔多安正在利用这次未遂政变作为压制异见的借口。 政府认为打击行动是必要的，因为未遂政变的严重性导致了240人死亡。",worldnews,"December 24, 2017 ",1
委内瑞拉释放部分被拘留的活动家，可能驱逐外交官,加拉加斯（路透社）-委内瑞拉左翼政府准备在星期六释放大约80名被监禁的反政府活动人士，并威胁要驱逐加拿大和巴西的大使，因为他们在人权问题上进行了批评。支持政府的制宪大会主席德莉西·罗德里格斯（Delcy Rodriguez）告诉记者，这个立法超级机构建议这些被捕者接受替代性惩罚，如社区服务和赔偿受害者。13名活动分子后来在国家电视台摄像机前与罗德里格斯会面，她是一位坚定的马杜罗总统盟友。他们坐在正式的委内瑞拉殖民时期外交部环境中，听着她的训斥时表情严肃。人权组织和马杜罗政权的反对者说，当局不公平地拘留了268名政治犯，因为他们抗议独裁统治。马杜罗说，所有被捕的活动分子都因暴力颠覆而被判有罪。罗德里格斯说：“必须明白的是，由极端主义的委内瑞拉反对派推动的事件导致了委内瑞拉的死亡人数，这种情况绝不能重演。”在2014年和今年早些时候围绕反马杜罗街头抗议活动中发生了约170人死于暴力的现象。会议期间，该议会主席告诉被捕人员他们将返回拘留中心进行医学检查，然后获释与亲人共度圣诞节。尽管如此，这些释放人员可能会给即将于1月初在多米尼加共和国恢复的政府和反对派的停滞不前的政治谈判注入活力。西方国家及其拉丁美洲邻国今年对马杜罗越来越严厉，指责他压制民主和人权。政府说外国国家试图鼓励右翼政变。罗德里格斯说，各国拒绝接受的制宪大会还建议巴西大使鲁伊·佩雷拉（Ruy Pereira）和加拿大公使克雷格·科瓦尔尼克（Craig Kowalik）都被宣布为“不受欢迎的人”。加拿大政府已经对马杜罗政府实施制裁，表示不会屈服于减轻对委内瑞拉反民主的马杜罗政权的压力。全球事务加拿大（Global Affairs Canada），负责其外交和贸易关系的政府部门，表示：“加拿大人民不会袖手旁观，让委内瑞拉政府剥夺他们的基本民主和人权，并否认他们获得基本人道主义需求的机会。”巴西的外交部也做出了严厉回应。它说：“如果得到确认，委内瑞拉政府决定宣布巴西大使为不受欢迎的人，这再次表明尼古拉斯·马杜罗政府的专制立场以及其不愿意参与任何对话的决心。”它承诺采取报复措施。美国总统唐纳德·特朗普政府一直特别批评马杜罗，今年也对其他高级委内瑞拉官员实施了制裁。上周新任公使托德·罗宾逊抵达后，华盛顿驻加拉加斯大使馆呼吁释放所有被捕的活动人士。“我们敦促马杜罗政权尊重人权，”它在推特上写道。“在这个假期期间释放他们。”,worldnews,"December 23, 2017 ",1
"在中国“耶路撒冷”，基督徒表示信仰胜过官方禁止星期天学校

请注意，由于图片模糊，我无法识别出具体的文字信息。如果您能提供更清晰的图片或更多的上下文信息，我会尽力为您提供帮助。","WENZHOU, China (Reuters) - When authorities in China s southeastern city of Wenzhou outlawed Sunday School earlier this year, Christian parents determined their children must still learn about Jesus and the Bible. Churches in Wenzhou started teaching children in private homes or at other venues. Some billed Sunday School classes as daycare, not education, or moved them to Saturdays, more than a dozen local Christians told Reuters. Wenzhou, sometimes known as  China s Jerusalem  due to its sizable Christian community, is at the forefront of a growing standoff between China s leadership and the country s devout over religious education for children. The ruling and officially atheist Communist Party has increased efforts to curb the influence of Christianity, tightening restrictions on faith classes and warning against the religion s  Western  ideas. But Christians say the resolve of the community in Wenzhou suggests the party will struggle to exert control over the next generation of the country s 60 million Christians. In her house,  faith comes first, grades come second,  said one parent surnamed Chen, asking not to use her full name due to the sensitivity of the matter. Immaculately turned out in a cream fur coat and wearing a giant turquoise ring, Chen is one of Wenzhou s numerous wealthy Christians who say their children must attend Bible classes because state education fails to provide sufficient moral and spiritual guidance.   Drugs, porn, gambling and violence are serious problems among today s youth and video games are extremely seductive,  she told Reuters.  We cannot be by his side all the time so only through faith can we make him understand (the right thing to do).   In some districts of Wenzhou, in Zhejiang province, an official edict has prohibited Sunday Schools since August, according to three sources with direct knowledge of the matter.    The provinces of Zhejiang, Fujian, Jiangsu, Henan and the autonomous region of Inner Mongolia have barred children from faith activities including summer camp, Christian news site World Watch Monitor reported in September. Sources spoken to by Reuters were unaware if the policy was a local government initiative or centrally mandated. They also did not know of any similar bans in other regions of China.  Also in September, new rules were released expanding state oversight of religious education nationwide in what officials say is an attempt to create a new generation of religious leaders loyal to the party. China s State Administration for Religious Affairs and the foreign affairs office of the Wenzhou city government did not reply to faxed requests for comment.  In the last four decades of economic prosperity, China s faithful have multiplied rapidly. Official numbers say there are now around 30 million Christians, while independent estimates suggest the number is about 60 million, most of whom are Protestants.  In Wenzhou, a small Christian community started by 19th century missionaries has bloomed to over one million Christians. Until recent years, they had enjoyed a relatively relaxed relationship with local officials, residents said. Then, in 2014, a government campaign to demolish  illegal  churches and tear down the crosses that adorned them sparked an outcry from the Christian community and sowed mistrust of authorities among believers. The campaign came shortly after President Xi Jinping, who had been communist party chief of Zhejiang from 2002 to 2007, was appointed General Secretary of the party. But attempts to stem the rapid growth of believers has struggled in Wenzhou where churches, often funded by devout local business owners, are ubiquitous.  Wenzhou government does not let churches register, because there are way too many, so there are lots of house churches and it is tough for the government to manage them,  Zhao Gang, the minister at Wenzhou s Church of the Rose-tinted Clouds, told Reuters.      Sunday School textbooks have been especially sensitive in the clampdown in Wenzhou, teachers said. The government restricts religious publications, and churches often use translated texts from overseas. One teacher said classes resumed when they stopped using unsanctioned textbooks and avoided the words  Sunday School .  Chinese law officially grants religious freedom for all, including children, but regulations on education and protection of minors also say religion cannot be used to hinder state education or to  coerce  children to believe. Local governments in troubled areas of China, such as the far western region of Xinjiang, ban children attending religious events, but Christian communities elsewhere rarely face blanket restrictions. This year, the party has been unusually strict in warning university students, state-owned enterprise employees and officials themselves against celebrating Christmas, with admonitions such as to  resist the corrosion of Western religious culture , according to state media reports. While parents in Wenzhou want to control their children s education, the government is working to create a new crop of religious leaders loyal to the party. New rules governing religious schools from China s cabinet, due to take effect in February, are necessary to meet China s  pressing need  for patriotic religious leaders, Wang Zuoan, the head of China s official State Administration of Religious Affairs, told Reuters in written comments in October.  We hope that the talent graduating from religious schools will be up to standard in both their political and religious character and will do a good job of combining love for the country with love for religion,  he said. But for many Christians allowing the party to control religious education is unacceptable, as it requires putting the party before God, according to Sarah Cook, a New York-based analyst at Freedom House, an advocacy group. As such, the party can only do so much to control faith education.  There are always going to be kids at home whose bedtimes stories are from the Bible,  Cook said.  For Chen in Wenzhou, faith should be at the forefront of education until believers outnumber atheists in China s young.  There will definitely be more Christian believers in the next generation,  she said.  The ability for the Christian faith to be inherited and passed on is ever growing.  ",worldnews,"December 24, 2017 ",1
"秘鲁的藤森被从监狱送往医院，生命垂危：医生

（请注意，由于图片模糊无法识别出具体的内容）",利马（路透社）——秘鲁前总统阿尔贝托·藤森于周六深夜因血压急剧下降和心律异常被救护车送往当地医院，他的医生说这使他面临死亡的风险。心脏病专家建议立即将他从监狱中转移出去，Alejandro Aguinaga说。“情况看起来很复杂，”他对聚集在医院外的记者们说。藤森现年79岁，因腐败和人权犯罪被判刑25年。他是秘鲁国内极具争议的人物。虽然许多人认为他是个腐败的独裁者，但也有人称赞他在1990年至2000年的任期内结束了经济危机和血腥的左翼叛乱。这场医疗紧急事件可能会给中间偏右派总统佩德罗·巴勃罗·库琴斯基施加压力，迫使其释放这位前领导人，这一举动可能会重塑政治联盟，并引发抗议活动，这是拉丁美洲最稳定经济体之一。三天前，藤森在国会的一派支持者意外地拯救了库琴斯基免受一项动议的影响，该动议将在其五年任期开始仅两年后迫使他下台。反对党称，库琴斯基之所以能在投票中幸存下来，是因为他向十名国会议员承诺，如果他们支持他，他将释放藤森。库琴斯基政府否认了这些指控。当他的政府在世纪之交因腐败丑闻崩溃时，藤森逃离了秘鲁前往他父母出生地的日本。最终他被引渡到秘鲁并被判领导屠杀平民的死亡部队。尽管藤森倒台了，但他20世纪90年代发起的右翼民粹主义运动仍然是这个国家最有影响力的政治力量之一。他的两个成年子女凯科和肯吉分别领导着控制国会多数席位的右翼政党“人民力量”的两个派系，并推动本周推翻库琴斯基。在过去的一年里，肯吉一直挑战姐姐凯科的领导地位，并呼吁释放藤森，如果他获释的话，这将给他带来优势。电视画面显示，肯吉乘坐一辆将藤森送往秘鲁-日本百年诊所治疗的救护车。国会议员Marisa Glave在推特上说：“如果现在发生（总统）赦免，那是因为有一个协议。”她说，“赦免不能通过秘密交易决定。”Glave是大约10名批评库琴斯基作为游说者的左翼议员之一，他们选择不支持罢免他，因为担心这会增强“人民力量”。藤森组织良好的对手对库琴斯基去年险胜凯科以及阻止凯科的支持者罢免他起到了关键作用。藤森的支持者驳斥了有关他的健康问题是为了铺平赦免道路的说法。他的前执政党国会议员卢伊莎·玛丽亚·库库利扎在接受当地广播公司RPP采访时说：“这里没有闹剧。”,worldnews,"December 23, 2017 ",1
墨西哥谋杀案达到历史新高，给总统造成打击,墨西哥城（路透社）——根据官方数据，今年墨西哥登记谋杀案件总数创下现代记录以来的最高纪录，给总统恩里克·佩纳·涅托（Enrique Peña Nieto）承诺在2018年总统选举前控制帮派暴力的誓言带来了新的打击。内政部周五晚上公布的数字显示，今年前11个月共启动了23101起谋杀调查，超过了2011年全年的22409起。这些数据可以追溯到1997年。佩纳·涅托于2012年12月就职时曾承诺要平息其前任费利佩·卡尔德隆（Felipe Calderon）任期内加剧的暴力事件。他在任期的头两年成功减少了谋杀案数量，但自那以后一直在稳步上升。数据显示，2017年墨西哥的谋杀率为每10万人中18.7人，仍低于2011年的近19.4人。这一比率也低于其他拉丁美洲国家的报告水平。根据世界银行在线数据库使用的联合国数据，巴西和哥伦比亚2015年的谋杀率均为每10万人中27人，委内瑞拉为57人，洪都拉斯为64人，萨尔瓦多为109人。美国的谋杀率为每10万人中5人。然而，佩纳·涅托未能遏制杀戮行为损害了他的信誉，并伤害了他所在的中间偏右的革命制度党（Institutional Revolutionary Party，简称PRI），该党面临着在2018年7月的总统大选中保住权力的巨大挑战。法律禁止佩纳·涅托再次参选。目前民调领先的候选人、左翼政治家安德烈斯·曼努埃尔·洛佩斯·奥布拉多尔（Andres Manuel Lopez Obrador）提出要与犯罪团伙探讨寻求和解以减少暴力，但没有详细说明自己的想法。墨西哥报纸《改革报》（Reforma）周六报道称，在周五结束竞选活动后，洛佩斯·奥布拉多尔在墨西哥中部希达尔戈州被问及旨在制止暴力的谈判是否包括犯罪团伙时再次谈到了这个问题。《改革报》援引他的话说：“我们可以与所有人进行对话。我们需要对话，需要推动结束战争，保障和平。事情不能再像以前那样继续下去了。”这种策略对这位前墨西哥城市长来说蕴含着风险。本月的一项调查显示，三分之二的墨西哥人反对向犯罪团伙成员提供赦免以试图遏制暴力，只有不到四分之一的人支持。此外，洛佩斯·奥布拉多尔周六表示，如果赢得7月份的大选，他将解散墨西哥情报机构CISEN，称其为“不必要的开支”。他说：“我们不会监视任何人，不会窃听电话，也不会破解手机来获取文件和照片。”,worldnews,"December 23, 2017 ",1
奥地利总理库尔茨表示：无论难民来自何方，都要帮助他们。,BERLIN（路透社）——奥地利新总理塞巴斯蒂安·库尔茨呼吁结束在欧盟内分配寻求庇护者的配额制度的失败尝试，并敦促采取新的措施帮助难民在其祖国或邻国。作为外交部长时，这位现在与极右翼自由党联合执政的保守派人物曾是默克尔总理决定于2015年向100多万逃离移民开放的德国边境的强烈批评者。本周成为总理以来，他与匈牙利和捷克等中欧邻国结盟，反对德国支持的关于在欧盟成员国之间分配寻求庇护者的提案。库尔茨告诉德国《星期日图片报》说：“强迫国家接收难民并不能让欧洲更进一步。这种讨论毫无意义。那些前往欧洲的移民并不想住在保加利亚或匈牙利，他们想去德国、奥地利或瑞典。”而不是继续坚持他所谓的“失败的”政策，库尔茨呼吁欧盟支持，也许甚至从军事上支持，帮助移民在其祖国或在邻国。如果不行的话，就应该在他们自己的大陆上的安全地区帮助他们，他说。欧盟应该支持这一点，也许甚至组织起来，并在军事上支持它。但据报纸发布的采访摘录，不清楚他设想什么样的军事支持。但欧洲领导人有时也建议欧盟参与稳定非洲冲突的维和行动。如何处理从中东和非洲逃往战争和贫困的移民潮也将分裂默克尔的保守党和社会民主党（SPD），因为他们准备进行组建新政府的谈判。默克尔保守派的强硬派要求每年进入德国的难民数量设定严格的绝对上限，而一位高级社民党官员周六表示，欧洲各地的当局应被支付以安置难民。,worldnews,"December 23, 2017 ",1
