title,text,subject,date,label
菲律宾国会支持对毒品战争调查机构仅拨款20美元的年度预算,"马尼拉（路透社）——菲律宾总统罗德里戈·杜特尔特的同盟国会议员于周二投票决定，将人权委员会的人均预算削减至1000比索（约20美元），这是一个公共机构，与人权委员会在毒品战争期间多次发生冲突。大约五分之四的下议院成员支持这一举措，几乎为零的预算被削减，这是对反毒运动批评者来说是对该机构在过去15个月里调查了成千上万起谋杀案的努力进行报复。人权委员会主席奇托·加斯康说，这个微薄的预算是试图迫使他辞职。他说，如果必要的话，他会把这个问题提交给最高法院。

众议院议长Pantaleon Alvarez是杜特尔特的亲密盟友，他在一次电视采访中说：“如果你要保护犯罪分子的权利，那就从犯罪分子那里获得预算吧。”他说，“就这么简单。为什么你应该从政府那里得到预算，而你却没有做好你的工作呢？”

国会议员Edcel Lagman表示，有32名少数派议员在辩论中反对这项措施。他说，杜特尔特的支持者实际上是在对一个宪法规定的独立办公室施加死刑。

人权委员会要求2018年的预算为17.2亿比索，但政府提议为6.78亿。国会将其削减到仅1000比索，这大大低于2017年7.49亿的预算。这笔预算需要再次投票，然后由参议院批准才能最终确定。

人权观察组织亚洲副总监菲莱姆·凯恩（Phelim Kine）表示，对削减开支的大力支持是杜特尔特政府试图阻止独立机构检查其滥用职权的一部分。

联合国特别报告员Agnes Callamard表示，菲律宾人应该有一个强大、独立的权利组织来监督国家。然而，他们得到的却是一场“禁毒战”，这场战争，根据总统自己的说法，未能降低吸毒率，反而创造了一种恐惧和不安的氛围，助长了纵容，削弱了国家的宪政基础。

Callamard在她的Facebook页面上发帖称：“如果菲律宾国会正在寻找浪费公共资金、损害和伤害菲律宾社会的事情，那就是这样。”

人权委员会长期抱怨缺乏人力和资源来全面调查这些杀人案，其中大多数活动人士表示受害者是吸食者和街头小贩，很少有高调的逮捕。然而，菲律宾人普遍支持打击毒品作为解决猖獗犯罪的办法，杜特尔特认为这与吸毒有关。

批评人士坚称警察在执行嫌疑人的死刑，并说政府实行的是一种有效的杀戮政策。杜特尔特愤怒地拒绝了这一点，而警方则表示他们在自卫时才会开枪。

人权委员会负责人Chito Gascon表示，这个微薄的预算是为了强迫他辞职。他说，如果必要的话，他会把这个问题提交给最高法院。“我不能辞去职务的主要原因是这样做会削弱这个机构本身，”Gascon说。“让我辞职会导致这个机构永远成为政治的牺牲品。”",worldnews,"September 12, 2017 ",1
诺福克南方铁路在飓风伊尔玛受灾地区恢复有限火车服务,（路透社）-诺福克南方公司于周二表示，由于飓风伊尔玛而关闭的一些铁路路线正在安全的情况下恢复服务，并已开始运行列车。尽管如此，美国第四大铁路公司表示，东南部的地区性洪水和停电仍在限制其网络上的运营。工人们正在清理树木并评估整体轨道状况，以帮助铁路公司恢复服务。诺福克南方已经打开了目的地是南卡罗来纳州查尔斯顿的货物装载设施的大门，但杰克逊维尔、佛罗里达州的门仍然关闭，乔治亚州的萨凡纳-加登城以及佛罗里达东海岸铁路公司的地点也尚未开放。该铁路公司在杰克逊维尔的集装箱中转站于周二早上重新开放了，该公司表示。,worldnews,"September 12, 2017 ",1
欧洲复兴开发银行敦促波兰重启私有化进程,"华沙（路透社）——欧洲复兴开发银行行长周二表示，波兰应该降低其经济中令人惊讶的国家控制水平，特别是在银行业和能源行业，并加快私有化进程。执政的法西斯主义党（PiS），在2015年议会选举中获胜，已叫停了私有化，并对前中间派政府的销售理由和定价提出质疑。相反，国有金融机构和国有公用事业接管了一些外国投资者较小的竞争对手，帮助政府增加了国内资本在银行和能源行业的份额。“考虑到波兰在整个转型竞赛中的领导地位，如此多的经济仍然由国家掌握，这相当令人惊讶，”Suma Chakrabarti在访问华沙时对路透社说。自1989年波兰推翻共产主义并开始向市场经济过渡以来，国家控制的公司的数量从8000多家减少到几百家。但Chakrabarti表示，PiS政府认为国家比外国公司更能服务于波兰的经济利益，应该做得更多。“波兰有一些贫困地区，国家采取行动是很重要的，”他说。“但我一般不赞成……当国家成为……主要经济行为体的时候。”在波兰的43个行业中至少有一家国有企业，而最大的20家上市公司中有12家由国控，占蓝筹股指数WIG20的77%。他说：“这个比例相当高。”自从PiS上台以来，波兰保险公司PZU和国家基金PFR收购了意大利UniCredit持有的33%的Pekao银行股份，而波兰最大的电力公司PGE已经提出要购买法国EDF拥有的电力资产。Chakrabarti说：“向更市场化的经济转型的过程实际上不像90年代初期那么快了。它放慢了速度。我们希望看到更多的私有化。”自20世纪90年代初以来，欧洲复兴开发银行已在波兰投资86亿欧元（102.8亿美元），大部分投向私营部门。这位欧洲复兴开发银行行长还警告说，波兰司法改革和法律问题引起了欧盟委员会的关注，这是投资者的一个问题。“每次谈到欧盟时，人们总是提到英国脱欧，但显然还有波兰的问题，”Chakrabarti说。“波兰还没有实现它的潜力。政策很重要……我认为，如果政策得当，波兰可以实现更高的私人投资和外商直接投资。”欧洲复兴开发银行预计今年对波兰的投资将从2016年的7.76亿欧元降至约60亿至65亿欧元。该行可能会在未来几年继续类似规模的融资，但随着经济的增长，融资范围会缩小。总统说，与其投资可再生能源，这些能源面临着许多意外的法律变化，不如帮助私营企业进入国际市场。“对于许多投资者来说，一个国家越乏味越好。波兰并不乏味，这就是问题所在，”Chakrabarti说。

[来源：路透社] [编号：nL5N1KK08Q] [编号：nL8N1LH28P]",worldnews,"September 12, 2017 ",1
在选举测试中，被罢黜的巴基斯坦总理的继任者脱颖而出,"拉合尔（路透社）——在竞选巴基斯坦补选期间，这场补选被视为对被罢黜的前总理纳瓦兹·谢里夫支持率的考验，最引人注目的不是候选人：谢里夫的女儿玛丽亚姆，她被认为是他的政治接班人。上周六，成群的民众围堵了她的汽车，并向她投掷玫瑰花瓣，她在东部城市拉合尔穿梭，为其母亲库尔苏姆竞选，后者是统治党穆斯林联盟-谢里夫（PML-N）党的候选人，争夺纳瓦兹因今年7月最高法院裁决而被迫放弃的席位。随着库尔苏姆前往伦敦接受癌症手术，并陪同43岁的纳瓦兹一起前往，玛丽亚姆以激烈的演讲抨击纳瓦兹的反对者和最高法院领导了这次竞选活动。近年来，玛丽亚姆在PML-N党内的影响力日益增长，高级党团成员称赞她促成了纳瓦兹在2.08亿人口这个顽固保守的国家中拥抱相对更亲女权和自由主义事业。在与外国媒体罕见的采访中，玛丽亚姆向路透社阐述了是什么驱使她追求政治抱负，她从父亲的阴影中走出来，成为他仍控制的执政党中的知名人物。 “我很自豪地成为了PML-N意识形态的火炬手，”玛丽亚姆在上周末在旁遮普省首府拉合尔说，“我是（纳瓦兹）的反映，是他的延伸。我从小就宣扬他的议程、他的意识形态。” 玛丽亚姆把选举描绘成选民抗议最高法院对她父亲定罪的机会，帮助PML-N展示其选举实力。“你的票被忽视和轻视了，你会在9月17日对此作出回应吗？”玛丽亚姆在一次集会上问道。这场补选被视为PML-N在纳瓦兹被罢免后的政治命运的试金石，也是明年大选前选民情绪的早期指标。反对党领袖伊姆兰·汗在纳瓦兹被罢免后势头上升，渴望在旁遮普省这个PML-N的政治中心地带取得进展，指责玛丽亚姆受益于围绕她父亲的腐败传闻，并将这场补选视为一场关于腐败的全民投票。“这场选举将决定巴基斯坦人民站在哪一边，”上周在拉合尔告诉人群的巴基斯坦正义运动党（PTI）领导人伊姆兰·汗说。尽管最高法院任命的一个小组指控玛丽亚姆签署伪造文件来掩盖购买伦敦高档公寓所使用的海外公司的所有权，但PML-N让玛丽亚姆——一位有魅力但经验不足的政治家——作为竞选活动的代言人。她否认有任何不当行为，但最高法院已下令国家问责局（NAB）对玛丽亚姆、纳瓦兹和其他家庭成员展开刑事调查。在周日另一场集会之前，玛丽亚姆暗示了自1947年独立以来一直导致不稳定的美军介入巴基斯坦政坛，并把自己描绘成一个民主斗士。“我们的历史充满了军事独裁和对民主的反复攻击，这就是我在为之奋斗的东西，”她对路透社说。玛丽亚姆称她父亲的被解职是一场阴谋，指出他在重新焕发经济活力——重点是基础设施支出以促进发展——以及总体受欢迎程度方面的成功“引起了那些不希望巴基斯坦有一个强大领导人的注意”发出的警报。“这是他被打击的主要原因，”她说，补充道：“我只能这么说。” 在巴基斯坦，这种隐晦的谈话是一种熟悉的舞蹈，政治家们通过弦外之音暗示强大的军方正在幕后操控事件的发展。当被问及她是否在谈论军队中有参与她父亲被罢免的人时，一些高级PML-N党团成员曾暗示过这一点，玛丽亚姆停顿了一下，然后说：“这不是我的评论位置。” 当被问到她是否有志于有一天成为首相时，玛丽亚姆闪烁其词，表示自己没有野心，现在“我对得到的关爱感到高兴”。但是一些高级PML-N官员预计，如果该党在2018年的选举中保住权力，她会至少成为下一届内阁的一名部长。其他人则建议她可能会很快成为领导人。当被问到与被暗杀的女领导人贝娜齐尔·布托的比较时，布托是前总理祖尔菲卡尔·布托的女儿，曾在20多年的政治动荡和与军队的斗争中与纳瓦兹竞争权力。玛丽亚姆更加坦率地说：“我非常尊重这位女士……我们之间的唯一共同点就是性别。”

",worldnews,"September 12, 2017 ",1
战火纷飞的南苏丹可能取消昂贵的石油补贴,朱巴（路透社）——饱受战争蹂躏的南苏丹正在考虑取消国家对石油的价格补贴，因为已经连续四个月无法支付公务员的工资，而外交人员因未付租金而被驱逐出境。财政副大臣穆·安布罗斯·蒂克在采访中告诉路透社说：“结束补贴可以释放急需的资金。” 南苏丹经历了近四年的内战，经济遭受重创。今年8月，通货膨胀率达到165%，这是连续第21个月处于三位数增长。政府依赖石油收入，但袭击导致产量降至战前的三分之一。 政府预计今年将从石油中获得8.2亿美元的收入。其中，4.53亿美元将用于向邻国苏丹支付使用其基础设施出口的费用；1.83亿美元用于石油补贴；1.66亿美元用于预算，该预算存在巨大的赤字。 蒂克说：“我们原本认为我们可以取消对石油的补贴，这样就能更容易地填补这个（赤字）并支付我们的工资。” “但我们遇到了一些来自议会的阻力。” 财政委员会主席、议员奈洛·梅奥说，议会成员只是想了解谁可能会受到取消补贴的影响。 他说：“委员会……担心社会成本，也就是说，贫困阶层社区可能遭受的苦难，以及我们对政治成本的担忧，那就是由于缺乏运输而导致的稳定问题。” 国家补贴的油价为每升22南苏丹镑（SSP），但由于严重短缺，许多人不得不以每升300南苏丹镑的黑市价格购买。南苏丹镑在黑市上兑美元约为17.5比1，而在央行则为17.68比1。 补贴燃料的分配过程不明确，这些燃料是用政府发行的优惠券购买的。南苏丹冲突始于2013年，当时总统萨尔瓦·基尔（一个丁卡族人）解除了他的副手里克·马查尔（一个努尔族人）的职务。这场冲突演变成了一场种族斗争，伴随着广泛的性暴力。 在最初的人口1200万中，有400万人逃离家园。在南苏丹境内仍有人居住的人中，超过一半需要食品援助，几乎四分之三的孩子辍学。蒂克承认社会服务状况严峻，并表示财政部正试图节省开支。他想减少大使馆的数量三分之一，因为他无法资助它们。 他（大使馆工作人员）七个月没拿到工资了，而且他们的住所也有欠款，”他说。“问及那些已经四个月没有收到工资的公务员时，他表示：“确实我们没有筹集到资金来支付工资。”,worldnews,"September 12, 2017 ",1
没有就下一轮脱欧谈判达成正式协议——英国首相梅的发言人,伦敦（路透社）——英国首相特蕾莎·梅的发言人周二表示，关于推迟下一轮脱欧谈判，与欧盟尚未正式达成协议。    早些时候，布鲁塞尔的外交官们说，欧盟和英国已经同意将谈判推迟到9月25日，预计梅将在9月21日就脱欧问题发表重要演讲。   从我们的角度来看，最新的立场是双方都表示愿意灵活处理，但我们还没有正式达成任何协议，发言人说道。,worldnews,"September 12, 2017 ",1
"英国海关已准备好应对“无协议”脱欧，财政大臣表示

（请注意，由于您提供的图片中没有包含任何文字或信息，因此我无法为您提供准确的翻译。）",伦敦（路透社）-英国财政大臣菲利普·哈蒙德周二表示，即使政府无法与欧盟达成协议以顺利推动英国脱欧，英国海关当局也能够应对。哈蒙德告诉英国上议院经济事务委员会，(海关机构)HMRC正在准备所有可能的情况，包括无协议情景。“我们认识到时间表非常具有挑战性，在无协议的情况下，并非我们所期望的一切措施都会在一开始到位。但我们可以保证，第一天就会有一个运作的系统。”哈蒙德说，政府正寻求最顺畅的海关安排作为谈判退出欧盟的一部分，该进程定于2019年3月进行。,worldnews,"September 12, 2017 ",1
伊朗与叙利亚达成协议修复电网,伦敦/大马士革（路透社）-伊朗周二与大马士革签署协议修复叙利亚电力网，据国家媒体报道，这是对德黑兰来说一个潜在有利可图的举措，表明在多年参与叙利亚冲突后其经济作用正在加深。西方大国避而远之的叙利亚政府正寻求像伊朗、俄罗斯和中国这样的友好国家发挥重要作用来重建这个国家，因为战争已进入第七年。自2012年以来，伊朗一直向叙利亚总统巴沙尔·阿萨德的政府提供关键军事支持，帮助其重新控制了该国大片地区。伊朗专家表示，德黑兰现在正试图获得一笔财务回报。今年1月，伊朗政府和与伊朗精英革命卫队（IRGC）关系密切的实体在大马士革签署了重大的电信和采矿交易。[nL5N1F84NX]。周二，伊朗和大马士革在叙利亚电力部长访问德黑兰期间签署了一份谅解备忘录，其中包括在沿海省份拉塔基亚建设一座容量为540兆瓦的发电厂，叙利亚国家通讯社SANA报道说。该协议包括修复首都大马士革的叙利亚主要电力控制中心。伊朗国家媒体周二称，新的电力交易可能价值数百万欧元。协议还包括修复位于代尔祖尔省的一座90兆瓦的发电站，叙利亚军队及其盟友最近几天在这里迅速推进，打击伊斯兰国。随着俄罗斯空军和伊朗支持的民兵的支持，政府在叙利亚西部的主要城市从反叛军手中夺回，并向东推进，对抗伊斯兰国。SANA援引叙利亚电力部长穆罕默德·祖海尔·哈布图利的话说，叙利亚政府“不懈地努力恢复电力系统”。伊朗公司将在重建叙利亚中发挥作用。SANA还表示，另外两份合同也已签订，包括伊朗向去年由叙利亚军方及其盟友完全夺回的阿勒颇市供电。伊朗代理能源部长赛塔尔·马哈茂迪在部网站上发表讲话时说：“我们将站在叙利亚人民一边重建这个国家……我们将给叙利亚人民的房屋带来光明。”如果最终确定，这些交易的价值将达到数亿欧元，德黑兰也渴望扩大其在叙利亚修建水和下水道设施的合作。近年来，超过1000名由革命卫队派往叙利亚的士兵在多边冲突的前线阵亡。埃曼纽尔·奥托伦吉（Emanuele Ottolenghi），民主防御基金会的高级研究员告诉路透社，“伊朗革命卫队以高昂的代价拯救了阿萨德政权，现在他们拥有叙利亚。”他补充说：“我预计这些将是伊朗革命卫队公司赢得的一系列招标中的第一批，他们将拥有最好的重建项目。”伊朗企业已经在叙利亚进行了一系列电力生产项目。伊朗的目标是出口电力并在连接伊拉克和黎巴嫩的伊朗国家电网的基础上创建世界上最大的电力网络。伊朗在今年前四个月向叙利亚出口了价值5800万美元的商品，与前一年同期相比增长了100%。,worldnews,"September 12, 2017 ",1
"佛罗里达电力公司将在周末前恢复东部供电，西部将于9月22日之前恢复供电。

（注：原文中“FPL”指的是佛罗里达电力公司）",（路透社）——佛罗里达电力与照明公司（Florida Power & Light，简称FPL）预计将于本周末恢复飓风伊尔玛在佛罗里达东部地区切断的供电，而受影响更严重的西部地区的供电则有望于9月22日之前恢复。FPL发言人Rob Gould周二在一次新闻发布会上表示，然而，由于东海岸和西海岸一些受灾最严重的地区遭受了广泛的洪水或龙卷风袭击，这些地区的部分客户可能需要等待更长的时间才能恢复供电。FPL是NextEra能源公司的子公司。,worldnews,"September 12, 2017 ",1
"波兰人看到在英国居住的经济利益逐渐减少

请注意，由于图片中的文字模糊不清，我无法确定其具体含义。如果您能提供更清晰的图片或更多的上下文信息，我将能够更好地帮助您进行翻译。","华沙（路透社）——在决定离开欧盟后，英国面临选择：每年可以回波兰看望家人一次，或者去国外度假。2016年6月英国脱欧公投后英镑贬值，她只能二选一。再加上担心自己在斯肯索普不再受欢迎，促使她在去年9月搬回了波兰，结束了在英国的九年生活。

“英镑走弱意味着我们不得不在度假和回家之间做出选择，”科斯说，“我们可以负担得起生活在英国，但让你告诉家人因为你想去希腊而无法在圣诞节来看望他们，这并不舒服。”

她并不是唯一一个。2004年中东欧前共产主义国家加入欧盟后，越来越多的家庭像她一样前往英国，现在又越来越多地返回。经济是其中一个原因。当地的经济繁荣昌盛，失业率降至历史低点。但这不是唯一的因素。

“脱欧是对英国人的正式声明：‘我们不想要你们在这里’， ”33岁的IT专家、居住在英格兰北安普敦郡拉什登的Szymon Kudzma说。他计划在今年年底之前回到波兰，结束他在英国的14年生活。“对于移民来说，生活在西部的经济好处已经不再能抵消在国外感到的疏离感和英国人对移民的敌意了。”大约80万名生活在那里的波兰人助长了关于移民问题的情感辩论，帮助‘脱欧’一方赢得了脱欧投票。

“我们已经很久就能感觉到脱欧的气息了，”曾在英国林肯郡生活的Kos说，那里相对来说是亲欧洲的。“我们从英国人身上感受到了压力。我的一个朋友在工作中不能讲波兰语……有时客户得知他的搭档是波兰人就会走出店门。”

英国统计数据显示，截至今年3月底的前12个月中，净移民人数降至三年来的最低水平。最大的降幅来自2004年加入欧盟的八个东欧国家，包括波兰和匈牙利。[nL8N1LA2BH]。官方数据表明，2016年有不到3000人在当局登记移居英国，而2014年为7000多人。去年有超过3000名波兰人注册返回。

“很明显，越来越多的波兰人正在回到波兰。我们的分析显示，这一趋势在脱欧投票之后加速了，”波兰搬家公司Clicktrans的首席执行官Michal Brzezinski说。2017年前三个月，Clicktrans记录的从海外搬到波兰的人数几乎是搬到海外的三倍。2014年时，更多的波兰人想出国移民而不是回国。

到目前为止，Clicktrans组织的大约80%的波兰与英国之间的搬迁都是返回。两年前，相同数量的人移民到英国和回来。许多返回者表示，即使波兰的平均工资仍然是英国的一小部分，经济计算也不再成立。

自2004年以来，工资差距已经缩小，失业率从超过20%下降到了7%，华沙保守政府在2016年引入了儿童补贴。英国决定退出欧盟也改善了国内就业前景。总部位于伦敦的银行和其他金融服务机构正在寻找一些将在欧盟内继续存在的国家的新基地，如波兰建立新的运营中心。

“我认为我们回来后生活水平不会有太大变化，”北安普敦郡的IT专家Kudzma说，“波兰的IT行业收入很高。我们的工资会比英国的低，但生活成本更低。平衡应该会保持不变。”

对许多返回的人来说，英镑的下跌意味着他们的储蓄减少或寄给波兰家人的钱增加了。根据路透社的数据，自脱欧投票以来，英镑兑兹罗提的价值下降了20%，自波兰加入欧盟以来，下跌了35%。

“对我们来说，最糟糕的是，我们已经考虑过要回去，而英镑的下跌让我们损失了很多钱，”35岁的会计师Monika说，她目前在休产假期间住在华沙附近，但仍受雇于她的英国雇主。",worldnews,"September 12, 2017 ",1
独家：特朗普考虑对伊朗采取更积极的美国战略——消息人士称,华盛顿（路透社）——据六名现任和前任美国官员称，唐纳德·特朗普总统正在权衡一项战略，这将允许美国对伊朗军队、伊拉克和叙利亚的什叶派穆斯林代理人以及其支持激进组织采取更为积极的回应措施。这一提案由国防部长吉姆·马蒂斯、国务卿雷克斯·蒂勒森、国家安全顾问H.R. 麦克马斯特和其他高级官员准备，并在周五的一次国家安全委员会会议上提交给特朗普，消息人士透露。两名消息人士表示，该提案可能在九月底前达成并公布。所有这些人都熟悉草案内容，并要求匿名，因为特朗普尚未对此作出决定。一位高级政府官员说，与奥巴马总统及其一些前任下达的具体指示不同，特朗普预计将为美国的政策设定广泛的战略目标和目标，但让美军司令部、外交官和其他美国政府官员来实施计划。这位官员补充道：“无论我们最终得到什么，我们都希望尽可能多地与盟友一起实施。” 白宫拒绝置评。几名消息人士表示，这项计划旨在加大对德黑兰的压力，迫使其遏制其弹道导弹计划和对外支持激进分子的行为。另一位高级政府官员说：“我会称之为一个广泛的战略，涵盖伊朗一系列有害活动：金融材料、恐怖主义支持、地区不稳定，特别是在叙利亚、伊拉克和也门。” 该官员表示，该提案还针对网络间谍活动和其它活动，以及潜在的核扩散问题。在讨论一项新立场时，该行政当局仍在就2015年达成的协议进行辩论，当时奥巴马签署了这份协议以限制伊朗发展核武器的能力。草案敦促考虑如果伊朗违反2015年协议则对其施加更严厉的经济制裁。一名现任官员和一名了解情况的美国前官员表示，该提案包括对美国拦截伊朗武器运输的更具攻击性的行动，如向也门的胡塞叛乱分子、巴勒斯坦团体以及在埃及西奈半岛运送武器。消息来源称，该计划还建议美国在巴林采取更为积极的反应，而巴林的逊尼派君主国一直在镇压多数什叶派，他们要求改革。此外，当武装快艇受到伊朗伊斯兰革命卫队的骚扰时，美国海军部队可以做出更加有力的反应，三名消息来源称，伊朗伊斯兰革命卫队是伊朗的准军事和情报部门。美国船只已经发射烟雾弹和警告射击，以驱赶那些被认为是在未注意无线电警告的情况下接近被认为是威胁的伊朗伊斯兰革命卫队船只。美国船只只有在认为自己的船只和船员的生命受到危险时才能开火。消息来源没有提供有关拟议规则的更改细节，这些规则是机密的。该计划不包括扩大美国在叙利亚和伊拉克的军事活动。四名消息来源指出，特朗普的国家安全助理们认为，对伊朗在叙利亚和伊拉克的代理人采取更强硬的军事反应将会使美国领导的打击伊斯兰国的行动复杂化，他们认为应该继续把重点放在打击伊斯兰国上。马蒂斯和麦克马斯特以及美国中央司令部和特种作战司令部的负责人反对允许美军的指挥官们在叙利亚和伊拉克对伊朗伊斯兰革命卫队、真主党和其他伊朗支持的什叶派民兵采取更为强硬的行动。这四位消息来源表示，顾问们担心放宽交战规则会分散美国军队从打击伊斯兰国的残余势力中抽身的注意力。而且，这种松懈可能会使美国卷入与伊朗的冲突，而美国军队目前正忙于应对阿富汗的情况，特朗普已授权增加少量驻阿美军。一位高级政府官员说。一位美国前官员表示，真主党和伊拉克亲伊什叶派民兵在收复伊斯兰国宣布的2014年在叙利亚和伊拉克的“哈里发国”的大部分领土方面发挥了“非常积极的作用”。在叙利亚，美国士兵正在与库尔德人和逊尼派阿拉伯人并肩作战，对抗伊斯兰国，他们面临着如何应对伊朗支持的军队敌对行为的难题。在一些最引人注目的案例中，美国飞机在6月份击落了两架伊朗制造的无人机。这两个都被解释为防御性行动，旨在严格制止地面上的即时威胁。特朗普反对2015年的伊朗核协议，即所谓的《全面协议》（JCPOA），这对决策者来说是个难题。他的大多数国家安全助理都支持留在该协议内，正如以色列和沙特阿拉伯所做的那样，尽管他们对伊朗遵守协议表示担忧。参与讨论的美国官员说，几乎所有的策略都是试图保留JCPOA，但在这些问题上向前推进。其中两位美国官员之一的人说，“对我们来说主要问题是让总统不要放弃JCPOA。但他有强烈的感情，（美国驻联合国大使）海莉坚定地支持这一点，他们应该对伊朗采取更为积极的行动。”,worldnews,"September 11, 2017 ",1
