title,text,subject,date,label
Graphic account of Hulk Hogan sex tape read in Florida court,"ST. PETERSBURG, Fla. (Reuters) - Gawker founder Nick Denton read out a graphic account of the acts shown in a sex tape featuring wrestling celebrity Hulk Hogan in a Florida courtroom on Tuesday, saying his company’s 2012 online publication “stands up to the test of time.” Gawker was sued for $100 million by Hogan, who says the release violated his privacy. The New York-based media company could be forced out of business by an unfavorable verdict in a civil trial testing the limits of freedom of the press. Hogan’s attorneys asked Denton, a high-profile figure in the world of Web publishing, to read aloud a very explicit article accompanying the video, which he did in an even tone. The lawsuit centers on the one-minute, 41-seconds of video that Gawker excerpted from the sex tape of unknown origin. It  has not yet been shown to the jury in St. Petersburg, Florida, near Hogan’s home. The clip shows Hogan’s tryst with the wife of his then-best friend, radio “shock jock” personality Bubba the Love Sponge. Hogan says their consensual encounter was recorded without his knowledge five years before Gawker’s posting.  Denton said he had not watched the video, nor read the article before publication. He described his role as broadly overseeing the portfolio of websites under Gawker media. Still, he stood by the piece as in keeping with Gawker’s mission to produce “true and interesting” journalism. “The piece had value. It was true. It was a story honestly told and it was interesting to millions of people,” Denton said. The Hogan sex tape piece was one of more than 10,000 posts in 2012 on the Gawker website, a former company executive testified later on Tuesday. The video alone was viewed 2.5 million times, with 57 percent watching the entire clip. Denton’s testimony, spread out over two days, highlighted his approach to websites run by the Gawker company, which include technology-oriented Gizmodo and women-focused Jezebel. Pressed on his views on privacy rights during cross-examination, Denton said celebrities have “a smaller zone.” Jurors had questions for Denton, too. One of them asked if the sex in the video would be protected speech under the First Amendment of the U.S. Constitution if it was gratuitous. “No,” he replied. He had previously said that he did not think the sexual content overreached. Hogan’s attorney, David Houston, issued a statement suggesting the jury question “perhaps sets the tone for deliberations.” ",politicsNews,"March 15, 2016 ",1
Secret Service manpower shortage as campaigns ramp up,"WASHINGTON (Reuters) - The Secret Service, tasked with simultaneously protecting President Barack Obama and some of the Republican and Democratic candidates now running to replace him next year, is facing a manpower shortfall at a time of peak demand, the agency told Congress on Tuesday. Secret Service Director Joseph Clancy told a House Appropriations panel the agency is focused on “human capital needs across the organization” and accruing enough agents to ease overtime demands on the existing force. The Secret Service hopes to have 7,600 agents in its ranks by fiscal year 2019, up from the current figure of approximately 6,200, Committee Chairman John Carter of Texas said during Tuesday’s hearing.  While Clancy said the Secret Service was making progress in hiring more agents, “we have yet to see the desired impact on our overall staffing levels due to increased attrition.”  Clancy testified at a hearing to review the agency’s funding needs for the fiscal year starting on Oct. 1. Demands of the mission are peaking, he added, with Republican and Democratic presidential nominating conventions slated for this summer, the general elections in November and presidential inaugural events in January.  Carter cited the loss of 19 agents in the last four months and the large amounts of overtime hours agents have had to put in on the president’s detail, on the campaign trail and in the uniformed division. Carter, a Republican, questioned whether the service’s hiring goals were “obtainable” with the agency “losing more agents than they have brought on board.” Clancy responded that the agency is exploring initiatives to lure more applicants and retain current agents.  The Secret Service was rocked in 2012 when it surfaced that some agents working a presidential trip to Colombia were involved with prostitutes. In 2014, agents failed to stop a man who jumped the White House fence, ran across the lawn and made it into the mansion before he was apprehended.  More recently, during a rally for presidential candidate Donald Trump in Radford, Virginia, a Time magazine photographer was grabbed by the neck and shoved to the ground by a Secret Service agent. An agency spokeswoman said the service is investigating the incident. Besides protecting the president and presidential candidates, Secret Service agents investigate financial crimes such as counterfeiting of U.S. currency and credit card and fraud. ",politicsNews,"March 15, 2016 ",1
Democrats push SEC nominees on corporate political spending,"(Reuters) - Democrats in the Senate made a concerted push on Tuesday during a confirmation hearing for nominees to the Securities and Exchange Commission to require corporations to disclose political contributions. Senator Charles Schumer of New York threatened to vote against confirming the nominees, Lisa Fairfax and Hester Peirce, if they did not clearly state support for requiring corporations to make their political donations public. “The SEC is certainly not responsible for patching that hole in our campaign finance system, but you can help prevent that hole from being ripped any wider,” Schumer said. “Shareholders remain in the dark as executives of public corporations funnel money into our political system with no transparency or accountability.” Other Democrats, including Senator Robert Menendez of New Jersey and Senator Jeff Merkley of Oregon, made similar comments. The securities regulator has faced mounting pressure to require contributions disclosure from corporations since the Supreme Court struck down strict limits on campaign finance in its 2010 Citizens United decision.  Menendez said 1.2 million people have written to the SEC about the disclosure requirement.  Budget legislation passed by the Republican-majority Congress at the end of 2015 blocked the SEC from creating a rule on political spending. Peirce, a Republican who is a senior fellow at the Marcatus Center at George Mason University, noted the SEC is charged with carrying out laws and said she would not undermine the budget legislation if she is confirmed.  Fairfax, a Democrat who is a law professor at George Washington University, said she would uphold the budget law. She added, though, that she believes political spending could be material information to shareholders making investment decisions.  Peirce and Fairfax were nominated by President Barack Obama in October, and Tuesday’s hearing was the first step in confirming the nominations.  Republican Senator Richard Shelby of Alabama, the committee’s chairman, said he expected the nominations to come to the floor for a vote.  Still, the confirmations could stretch on for a while given the political divide in Congress and the debate about financial regulation in the presidential election.  The divide has made confirming nominees difficult. Senator Sherrod Brown, a Democrat from Ohio, noted Obama sent the committee 19 nominations to consider in the past 15 months and it approved only one.  Meanwhile, the hearing turned to issues that are taking center stage in the presidential campaigns. Senator Elizabeth Warren, a Massachusetts Democrat who advocates for financial regulation, pressed Peirce about her public criticism of the Dodd-Frank Wall Street reform law put in place after the financial crisis. Many Republicans consider the law a regulatory overreach, while some Democrats view it as a way of preventing another crisis. “What you propose, from what I can tell in your writings, is less oversight of big banks, fewer efforts to reign them in, more chances for them to take on big risks to boost their profits and, if things go wrong, come crying to the government for another bailout,” Warren said. “The question is whether someone should be put in charge of enforcing laws that they think are unnecessary or counterproductive.” Peirce said she would implement the law as a commissioner. She added that she made her critiques as an academic and not a regulator. Senator Mike Rounds, a Republican from South Dakota, brought up the issue of gun ownership and pushed Fairfax about an amicus brief she signed that questioned WalMart’s gun sales. Fairfax said she was not sending “a signal about the underlying issue” but signed the brief to say companies must communicate corporate policies to investors. ",politicsNews,"March 15, 2016 ",1
Obama calls for a halt to 'vicious' tone and violence on campaign trail,"WASHINGTON (Reuters) - President Barack Obama said on Tuesday he was dismayed about violence and divisiveness on the U.S. presidential campaign trail and, in a reference to Republican front-runner Donald Trump, called on leaders to clean up the tone of the race. “We have heard vulgar and divisive rhetoric aimed at women and minorities, at Americans who don’t look like us or pray like us or vote like we do,” Obama said during an event on Capitol Hill. “We’ve seen misguided attempts to shut down that speech. However offensive it may be, we live in a country where free speech is one of the most important rights that we hold. In response to those attempts, we’ve seen actual violence. And we’ve heard silence from too many of our leaders.” Obama spoke as Americans in five states - Ohio, Florida, Illinois, Missouri and North Carolina - voted in the latest round of primaries to select the Democratic and Republican presidential candidates for the November election. Trump has drawn wide criticism, including from within the Republican establishment, for a campaign that has included calling Mexican immigrants rapists and proposing a temporary ban on Muslims entering the United States. There have been some clashes in recent days at his rallies between his supporters and protesters. Trump, a New York real estate magnate, has dismissed accusations that he has fueled the violent atmosphere. Obama said this year’s campaign cycle was not an accurate reflection of the United States. “It has to stop,” the Democratic president said, describing the atmosphere of the campaign as “vicious,” and adding that the behavior “can undermine our democracy, our society and even our economy.” Mitch McConnell, the Republican Senate Majority Leader, told reporters that Trump had called him on Tuesday. “I took the opportunity to recommend to him that no matter who may be triggering these violent expressions or conflicts that we’ve seen in some of these rallies, it might be a good idea to condemn that and discourage it,” McConnell said. He declined to comment on Trump’s response.  U.S. Senators Ted Cruz of Texas and Marco Rubio of Florida and Ohio Governor John Kasich are challenging Trump for the nomination. “I suspect that all of us can recall some intemperate words that we regret. Certainly I can,” Obama said. “And while some may be more to blame than others for the current climate, all of us are responsible for reversing it.” ",politicsNews,"March 15, 2016 ",1
House Speaker Ryan calls for less violence on presidential campaign trail,"WASHINGTON (Reuters) - U.S. House Speaker Paul Ryan on Tuesday condemned efforts to disrupt political rallies, but said all presidential candidates must bear responsibility to help curb violence at campaign events and create a less hostile atmosphere. “All candidates have an obligation to do what they can do ...provide  an atmosphere of harmony, to reduce violence, to not incite violence,” Ryan told reporters, speaking after a string of chaotic events that have been most notable at campaign rallies for front-runner Donald Trump.  Separately, Ryan said he has spoken with Trump and the three other Republicans vying for the party’s nomination and received a good reception for the House’s planned agenda. He still plans to support the eventual Republican candidate in the November presidential election, he added. ",politicsNews,"March 15, 2016 ",1
Obama administration reverses course on Atlantic oil drilling,"WASHINGTON (Reuters) - The Obama administration reversed course on Tuesday on a proposal to open the southeastern Atlantic coast to drilling as an oil price slump and strong opposition in coastal communities raised doubts about the plan. Besides market and environmental concerns, the U.S. Interior Department said it also based its decision on conflicts with competing commercial and military ocean uses. The decision, which is sure to reverberate in the presidential election campaign, reverses a January 2015 proposal for new leases in the Atlantic as part of the department’s five-year plan to set new boundaries for oil development in federal waters through 2022. “We heard from many corners that now is not the time to offer oil and gas leasing off the Atlantic coast,” Interior Secretary Sally Jewell said.  “When you factor in conflicts with national defense, economic activities such as fishing and tourism, and opposition from many local communities, it simply doesn’t make sense to move forward with any lease sales in the coming five years.” Hillary Clinton, the front-runner in the race for the Democratic Party’s nomination to run in the Nov. 8 presidential election, has moved to the left on environment under pressure from green groups. She tweeted: “Relieved Atlantic drilling is now off the table. Time to do the next right thing and protect the Arctic, too.” Donald Trump, the businessman and former reality TV personality who is the Republican front-runner, has raised questions about whether more offshore drilling is necessary given the abundance of onshore shale production. The proposal would have opened up drilling sites more than 50 miles off Virginia, North and South Carolina, and Georgia to oil drilling by 2021.  Coastal communities in these states protested the administration’s plan, fearing the possibility of an oil spill like the BP Horizon accident in 2010 on the U.S. Gulf Coast, and its effects on tourism and their economies. “With this decision coastal communities have won a ‘David vs. Goliath’ fight against the richest companies on the planet, and that is a cause for tremendous optimism for the well-being of future generations,” said Jacqueline Savitz, environmental group Oceana’s vice president for U.S. oceans. Virginia officials had welcomed the initial plan to allow offshore drilling, saying it would bring economic benefits. On Tuesday, Senator Tim Kaine, a Democrat from Virginia, said he was surprised that the Department of Defense had raised concerns about naval installations, one of which is off the state’s coast. “The DOD has been relatively quiet during this public debate and has never shared their objections with me before,” he said. Major oil companies, including Exxon Mobil Corp, Shell and Chevron, had pushed for an open Atlantic. Shell Oil Company spokeswoman Natalie Mazey said the decision was “short sighted” and would “jeopardize the abundance of affordable domestic energy the economy has become dependent on.”     The American Petroleum Institute said the decision goes against the will of voters, governors and members of Congress who support more development. “The decision appeases extremists who seek to stop oil and natural gas production which would increase the cost of energy for American consumers and close the door for years to creating new jobs, new investments and boosting energy security,” said API President Jack Gerard. The Interior Department also announced Tuesday that it would evaluate 13 other potential lease sales in other areas of the country - 10 in the Gulf of Mexico and three off the coast of Alaska. “The proposal focuses potential lease sales in areas with the highest resource potential, greatest industry interest, and established infrastructure,” Jewell said. The Interior Department said that in the Gulf, resource potential and industry interest are high and infrastructure already exists.  It proposes two annual lease sales that include the Western, Central, and part of the eastern Gulf of Mexico not subject to the current congressional moratorium.  It also includes a potential sale each in the Chukchi Sea, Beaufort Sea, and Cook Inlet planning areas in Alaska. The department would take comments on other options, including an alternative that includes no new leasing. While green groups praised the decision to keep the Atlantic off limits for now, they raised concerns that the United States would keep the door open for drilling in the vulnerable U.S. Arctic. “The administration must take Arctic leases out of the final five-year plan,” said Cindy Shogan, executive director of the Alaska Wilderness League. “No place has potentially more to lose due to climate change than the Arctic.” The Interior Department will open the five-year proposal to a 90-day comment period. ",politicsNews,"March 15, 2016 ",1
No word Tuesday on Supreme Court nomination: White House,"WASHINGTON (Reuters) - The Obama administration does not plan any announcement on Tuesday on a nominee for the Supreme Court, the White House said. President Barack Obama has said he plans to soon present a nominee to fill the vacancy on the high court left by the Feb. 13 death of conservative Justice Antonin Scalia, despite a stated refusal by Republican leaders in the Senate to consider any nominee during Obama’s final term. Spokesman Josh Earnest was responding to a question at a regular White House briefing. ",politicsNews,"March 15, 2016 ",1
Liberal groups urge non-violent movement to stop Trump,"NEW YORK (Reuters) - U.S. liberal groups, divided in their support of Democratic presidential candidates Hillary Clinton and Bernie Sanders, have urged a united, active opposition to Donald Trump, the Republican front-runner. In an open letter released on Tuesday, a group of liberal organizations called for a “non-violent movement” to thwart Trump’s candidacy for November’s general election, calling the New York billionaire a “hate-peddling bigot who openly incites violence.”  “This is a five-alarm fire for our democracy,” said the letter, which was signed by the leaders of the liberal advocacy group MoveOn.org, a supporter of Sanders, and the Service Employees International Union, a major labor union that is backing Clinton.  Representatives of 20 other groups signed the letter, which was published online as Americans in five states voted in the latest round of primary contests to pick party nominees for the Nov. 8 election. Trump has alarmed many in America, not just liberals, with his campaign rhetoric, from calling Mexican immigrants rapists and drug dealers to his proposal to ban Muslims temporarily from entering the United States. Protests have become a recurring, noisy feature at Trump’s rallies and in recent days, tensions have risen sharply as a few of Trump’s mostly white supporters have punched or bloodied protesters, many of whom are black or Latino, in scuffles in or outside campaign venues. The open letter urged Americans to use tactics familiar from the civil-rights movement to oppose Trump, including large public marches and prayer vigils. It told Americans to ask “every media outlet, corporation, and office-holder” whether they will condemn what the letter described as Trump’s “racism, misogyny and xenophobia.” The letter also called for efforts to increase voter turn-out in November, hoping to beat Trump if he becomes the Republican nominee.  Some Republican politicians, including the party’s presidential nominee in 2012, Mitt Romney, have also called for efforts to prevent Trump winning the party’s nomination in July, including tactical voting. A Trump spokeswoman did not respond to a request for comment. Trump has said in media interviews he does not condone violence, but at rallies he has sometimes encouraged people to use force on protesters, drawing condemnation from both Democratic and Republican politicians.  Many protesters have told journalists they are supporters of Sanders, a U.S. senator from Vermont, and Clinton, a former secretary of state. Trump, who canceled a rally in Chicago last week after hundreds of protesters got inside the venue, has said  it is unfair that his events are disrupted more than those of any other candidate. ",politicsNews,"March 15, 2016 ",1
Energy market affected decision on Atlantic drilling: White House,"WASHINGTON (Reuters) - Energy market dynamics factored into the decision by the Obama administration to reverse course on a proposal to open the southeastern Atlantic coastal area to oil and gas drilling, the White House said on Tuesday. There were also objections from the Department of Defense, commercial interests and local communities, a White House spokesman said. The U.S. Interior Department said earlier on Tuesday that it would not allow drilling in the area, reversing a January 2015 proposal for new leases in the Atlantic as part of the department’s five-year plan to set new boundaries for oil development in federal waters through 2022. ",politicsNews,"March 15, 2016 ",1
House Republicans float controversial budget plan,"WASHINGTON (Reuters) - U.S. House Republicans on Tuesday insisted they will proceed with a fiscal 2017 budget plan despite a flat-out rejection from their party’s fiscal hawks that poses an important test of Speaker Paul Ryan’s leadership.  The $3.9 trillion proposal, which the House Budget Committee hopes to embrace formally on Wednesday for an eventual floor vote, would provide Ryan with a first step in his political goal of uniting the Republican Party behind a detailed policy plan ahead of November’s presidential and congressional elections. The plan aims to achieve a balanced budget within a decade.  “I promise in this speakership that we’re not going to have a top-down, cram-it-down-people’s-throat kind of leadership,” Ryan told reporters.  “We’re going to make decisions as a team. We’re going to push power out to the members, and we’re going to make a team decision on this issue,” he added.    But the House Freedom Caucus, which includes dozens of outspoken conservatives who dethroned Ryan’s predecessor John Boehner, has been complaining for months about a $1.07 trillion ceiling for discretionary spending that was enacted into law last November. It says the cap should be $30 billion lower and has warned leaders of its opposition.  Several Freedom Caucus members sit on the House budget panel, including Representative Dave Brat, a Virginia Republican who described the group’s position as mainstream: “We’re where the American people want us to be.” Brat said he was leaning toward voting against the proposal in a committee work-session set for Wednesday. Stubborn opposition among Freedom Caucus members, despite weeks of behind-the-scene talks among House Republicans, call into question the ability of party leaders to muster the 218 votes needed to pass the budget without help from the chamber’s 188 Democrats. Representative Chris Van Hollen of Maryland, the panel’s top Democrat, slammed the Republican proposal as a plan that would hurt the middle class and harm the Medicare healthcare program for the elderly and disabled. Democratic attacks and fiscal hawk opposition are leading some Republicans to call for a seldom-used “Queen of the Hill” strategy that would allow members to consider different proposals but deem the one with the most votes as having passed the chamber. The budget blueprint is non-binding, meaning it is not subject to President Barack Obama’s approval. But it provides guidance to appropriators as they write bills to fund an array of government programs beginning Oct. 1, the start of the next fiscal year.  ",politicsNews,"March 15, 2016 ",1
