title,text,subject,date,label
Russian riot police detain opposition protesters in St Petersburg: Reuters witness,"ST PETERSBURG (Reuters) - Russian riot police detained at least 10 opposition protesters on Saturday in central St Petersburg as hundreds of anti-Kremlin activists marched towards the city s main street, a Reuters witness said. Police across Russia detained more than 100 opposition activists earlier on Saturday for taking part in a wave of protests in support of jailed opposition leader Alexei Navalny ahead of a presidential election in March. The authorities said most of the protests were illegal because they had not been officially approved beforehand.   ",worldnews,"October 7, 2017 ",1
Police say keeping an open mind as to whether London museum incident is terrorism-related,"LONDON (Reuters) - London police said they were keeping an open mind after a car collided with pedestrians outside the city s Natural History Museum, contradicting an earlier comment that they were not treating the incident as terrorism-related. A spokeswoman for the London force said counter-terrorism officers were assessing the incident but had not yet reached a conclusion as to the circumstances. Earlier a spokesman told Reuters it was not being treated as a terrorism-related incident at this stage. ",worldnews,"October 7, 2017 ",1
"Merkel, Juncker discuss Catalan crisis: EU official","BRUSSELS (Reuters) - German Chancellor Angela Merkel and the European Commission President Jean-Claude Juncker have discussed the Catalan crisis in a phone call, an EU official told Reuters on Saturday, in a sign of growing unease over potential disruption across Europe. The call signals fresh concern over a possible declaration of independence next week by the Catalan regional parliament and the reaction of the Spanish government, which could exacerbate what is already Spain s worst political crisis for decades. Juncker spoke to Merkel from India on Friday on the sidelines of an EU-India summit.  They discussed the situation in Spain, among other things,  the EU official said, without adding details. Concern is growing in EU capitals about the negative impact of the crisis on the Spanish economy, the fourth largest in the euro zone, and on possible spillovers to other economies of the bloc.  European finance ministers, gathering in Brussels on Monday and Tuesday for a regular meeting, could discuss the issue, although it is not formally on the agenda, EU officials said. The EU Commission has repeatedly urged Catalan and Spanish leaders to find a political solution. The support given in public statements by EU leaders to Spain s Prime Minister Mariano Rajoy is combined with concern expressed in private about how the Spanish government s use of police to prevent Catalans from voting last week in an independence referendum could backfire. The Spanish government apologized for the first time on Friday for the police use of violence.. Some EU states are worried that talk of Catalan independence could fuel secessionist feelings in other parts of Europe.   ",worldnews,"October 7, 2017 ",1
North Korea preparing long-range missile test: RIA cites Russian lawmaker,"MOSCOW (Reuters) - North Korea is preparing to test a long-range missile which it believes can reach the west coast of the United States, a Russian lawmaker just returned from a visit to Pyongyang was quoted as saying on Friday. Anton Morozov, a member of the Russian lower house of parliament s international affairs committee, and two other Russian lawmakers visited Pyongyang on Oct. 2-6, Russia s RIA news agency reported.  They are preparing for new tests of a long-range missile. They even gave us mathematical calculations that they believe prove that their missile can hit the west coast of the United States,  RIA quoted Morozov as saying.  As far as we understand, they intend to launch one more long-range missile in the near future. And in general, their mood is rather belligerent.  Tensions have risen in recent weeks over North Korea s nuclear weapons and missile programs as Pyongyang has test-fired several missiles and conducted what it said was a test explosion of a hydrogen bomb as it advances toward its goal of developing a nuclear-tipped missile capable of hitting the U.S. mainland. Morozov s comments drove up the price of U.S. Treasury bonds, as investors, worried about the prospect of new North Korean missile tests, moved into assets the market views as a safe haven in times of uncertainty. Reuters was not able to independently verify Morozov s account, and he did not specify which North Korean officials had given him the information about the planned test. In Washington, a U.S. official said that there had been indications that North Korea could be preparing for a missile test on or around Oct. 10, the anniversary of the founding of the ruling Korean Workers Party and a day after the Columbus Day holiday in the United States. The official, speaking on condition of anonymity, did not disclose the type of missile that could be tested and cautioned that North Korea in the past has not staged launches despite indications that it would. A senior CIA analyst, speaking at a conference in Washington this week, said the North Korean government likely would stage some kind of provocation on Oct. 10 but did not elaborate on what form it might take.  There is a clarity of purpose in what (North Korean leader) Kim Jong Un is doing. I don t think he s done,  said Yong Suk Lee, the deputy assistant director of the CIA s Korea Mission Center, which was set up this year.  In fact, I told my own staff (that) October 10th is the Korean Workers Party founding day. That s Tuesday in North Korea, but Monday   the Columbus Day holiday - in the United States. So stand by your phones.  Morozov s delegation had  high-level  meetings in Pyongyang, RIA news agency said, citing the Russian embassy in the North Korean capital. Tensions over North Korea s nuclear program have been running high in recent weeks since Pyongyang staged a series of missile tests, and conducted a text explosion on Sept. 3 of what it said was a hydrogen bomb. There has also been an exchange of tough rhetoric between Pyongyang and Washington. U.S. President Donald Trump threatened to  totally destroy  North Korea if it threatens the United States. North Korean leader Kim Jong Un responded by calling Trump deranged and saying he would pay dearly for his threat. China, North Korea s main ally, has backed sanctions against Pyongyang and on Saturday in response to the Nobel Peace Prize being awarded to the International Campaign to Abolish Nuclear Weapons, said it backed a worldwide ban on nuclear weapons.  China has always supported a complete and total ban on nuclear weapons, but also believes that the goal of achieving nuclear disarmament cannot be achieved overnight and must advance gradually within the existing disarmament mechanism. China is willing to work with all parties to achieve a nuclear-weapon-free world,  said China s foreign ministry. Morozov is a member of the LDPR, a right-wing populist party. It casts itself as an opposition party, but hews close to the Kremlin line on matters of international affairs. Describing meetings with North Korean officials, Morozov said they  displayed serious determination and bellicose rhetoric,  RIA reported.  The situation, of course, demands the swiftest intervention of all interested states, particularly those represented in the region, in order to prevent wide-scale military action,  the agency quoted him as saying. Russia has closer relations with Pyongyang than many other world powers, linked in part to Kim Il Sung, the founder of North Korea and the current leader s grand-father, having lived for a time in the Soviet Union. Russian President Vladimir Putin has joined other world powers in condemning North Korea s weapons program, but has taken a softer line than Western governments. Putin has said that Pyongyang will not be cowed into giving up its weapons program. He has accused Washington of trying to effect regime change in North Korea, and predicted that would unleash chaos. U.S. Treasury prices surged on the report of a possible new missile test, pulling yields lower, as investors cut risk out of their portfolios and sought the safety of Treasuries. Treasury prices move inversely to their yields. Benchmark 10 year U.S. Treasury yields fell from the session high 2.40 percent mark US10YT=TWEB to 2.35 percent around midday (1600 GMT) in New York.  It has just been risk-off buying into the long (Columbus Day) weekend ... You look at the charts, it has really been a one-way trade of lower yields,  said Justin Lederer, Treasury analyst at Cantor Fitzgerald in New York. ",worldnews,"October 6, 2017 ",1
Danish divers find missing body parts of Swedish journalist,"COPENHAGEN (Reuters) - Danish police said on Saturday divers had found the head and the legs of Swedish journalist Kim Wall, who died in mysterious circumstances on an inventor s homemade submarine. Peter Madsen has been charged with killing the Swedish journalist who disappeared after she went on a trip with him in his submarine on August 10. He denies the charges. Madsen, a Dane, was arrested after his submarine sank and he was rescued. His lawyer Betina Hald Engmark told Reuters that she had been informed of the development, but had not received any material or documentation and decline further comment. Police identified a headless female torso that washed ashore in Copenhagen later in August as Wall s, but a cause of death has not been determined. Madsen has said Wall died in an accident when she was hit by a heavy hatch cover on board his submarine. On Saturday a police spokesman told reporters in Copenhagen that there were no fractures to Wall s skull.  The body parts, a knife and some of Wall s clothes in bags weighted down by bits of metal were found in Koge Bay on Friday by Danish navy divers who are assisting the police. Police spokesman Jens Moller Jensen told reporters on Saturday that the body parts will be investigated further to try and determine a cause of death. He said that the Madsen and his lawyers had not had time yet to react to the new evidence. A police prosecutor said earlier this week that officers had found images  which we presume to be real  of women being strangled and decapitated on Peter Madsen s computer in a laboratory he ran. Madsen said the computer searched by police was not his but was used by everyone in the laboratory.   ",worldnews,"October 7, 2017 ",1
"London museum says serious incident outside, working with police",LONDON (Reuters) - London s Natural History Museum said on Saturday there had been a serious incident outside and it was working with police.  A museum spokesman told Reuters that no one was being allowed into the building and people were being let out through a different exit. ,worldnews,"October 7, 2017 ",1
Swiss police say knife-wielding asylum seeker killed by officer,"ZURICH (Reuters) - A 38-year-old refugee from Sri Lanka was shot and killed by Swiss police on Saturday after he charged at two other asylum seekers with knives, law enforcement officials said.  Police in the town of Brissago in Switzerland s Italian-speaking canton of Ticino said they were called to a refugee centre after a report of an altercation after midnight.  Officers say they escorted two asylum seekers into the building, where they were rushed by a man brandishing two knives.   To guarantee the safety of all those present, a cantonal police officer fired his gun and seriously injured the aggressor,  Ticino police said in a statement. Despite first aid, the man died at the scene, the police said.  ",worldnews,"October 7, 2017 ",1
Turkish minister says will work to improve ties with Germany,"BERLIN (Reuters) - Turkish Foreign Minister Mevlut Cavusoglu said on Saturday he would work towards a normalization of relations with Germany after months of mutual recriminations on a range of issues between the NATO allies. Already tense relations took a turn for the worse after Turkish President Tayyip Erdogan launched a crackdown on his opponents following a failed coup attempt last year. Germany has also protested against the detention of German citizens on political charges and has raised the question of whether EU accession talks with Turkey should go ahead. Striking an unusually conciliatory tone, Cavusoglu told Der Spiegel weekly there was no reason for problems between the two countries.  If you take one step towards us, we will take two towards you,  he said.  And asked if he believed there would be a normalization in relations, Cavusoglu said:  Yes. And I am ready to make an effort towards that.  Earlier this year, Erdogan and some of his political allies compared Germany to the Nazi era after some local authorities stopped Turkish ministers campaigning here for a referendum that handed the president sweeping new powers. German officials cited security concerns.  The Nazi comparisons were a kind of  response to the hostility  from Germany, Cavusoglu said, adding Germany had to learn to respect Turkey.  Germany s deputy foreign minister Michael Roth told Welt am Sonntag weekly that Berlin was ready to talk and said he hoped  that we can soon move closer together again.   However, he said Germany would not be silent when innocent German citizens are behind bars.  We must find solutions to this,  he said. In an election on Sept. 24, conservative Chancellor Angela Merkel won a fourth term but suffered heavy losses to the far right.  She looks set to try to form a coalition with the pro-business Free Democrats (FDP) and Greens. A possible candidate for foreign minister is Cem Ozdemir, a co-leader of the Greens who has Turkish parents and has been very critical of Erdogan.  Whoever comes to Turkey as foreign minister will meet the same respect as he shows us,  Cavusoglu told Der Spiegel. ",worldnews,"October 7, 2017 ",1
U.S. Embassy in Saudi Arabia cautions citizens after unconfirmed reports of foiled attack in Jeddah,"RIYADH (Reuters) - The United States Embassy in Saudi Arabia warned U.S. citizens to exercise caution in the area around the Peace Palace in Jeddah on Saturday after reports on social media of an attack there.  There were several unconfirmed reports that security forces had foiled an attack near the king s palace, leaving the attacker and several guards dead. The Saudi government has not issued an official statement confirming the incident. ",worldnews,"October 7, 2017 ",1
Polish ruling party and president say closer to strike deal over court reform,"WARSAW (Reuters) - Poland s ruling PiS party and President Andrzej Duda say they are closer to a compromise on overhauling the judiciary, an issue that has divided the once close political allies and worried the European Union.  In July Duda, who was backed by PiS, the Law and Justice party, in the 2015 presidential election, unexpectedly vetoed the ruling party s judicial reform proposals following nationwide protests and warnings from Poland s Western allies about politicization of the courts. The veto raised questions about whether PiS would uphold its support for Duda in the next presidential election.  In September the president made counter-proposals which still envisaged greater political control over the courts but to be exercised by the president and not by the justice minister, as well as parliament. Lawmakers from both PiS and opposition parties criticized the president s proposals, but since then Duda and PiS leader Jaroslaw Kaczynski have met to discuss the reform, struggling to reach a compromise.  After the latest meeting, which ended on Friday, representatives of both sides said compromise was nearing.  Law and Justice has made huge concessions when it comes to the judiciary reform. (...) I think that we are close to an agreement,  a PiS spokeswoman told broadcasters.  She added that PiS agreed on Duda s proposal that parliament will need a three-fifths majority to appoint new top judges as well as to reduce the influence of the justice minister on courts. Duda s top aide Krzysztof Szczerski was quoted as saying by the state-run news agency PAP that the meeting with Kaczynski was  a step towards achieving a shared, compromise version of the judiciary reforms within the boundaries of the bills recently submitted to parliament by the president .   ",worldnews,"October 7, 2017 ",1
